Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_Pathways_2024__Mitotic G1 Phase and G1 S Transition,-0.5406846030509085,-2.1454902188658074,0.001,0.001,0.002,71/136,25.35%,MYBL2;MCM10;MCM7;MCM4;CCNA2;POLE2;ORC6;CDC45;TK1;CDC6;CDT1;E2F1;TFDP1;MCM5;ORC1;MCM2;CDK1;LIN9;RPA3;CCNE2;E2F2;PSMB3;CCND1;PSMD7;RRM2;CABLES1;WEE1;PSMA4;PSMD8;PSMA2;PSMD1;CDKN1C;CCNB1;PPP2R3B;CDK2;PSMA1;PSMD2;MCM3;PSMB1;MCM6;PSMB5;PSMB7;DHFR;TOP2A;ORC3;E2F5;PSMD13;CDK6;CKS1B;PSMC2;TYMS;CDKN2A;CDC7;ADRM1;PSMC5;RBL1;GMNN;CDKN1A;RPA2;MCM8;PSMA5;CCNE1;PRIM1;POLA2;PSMA7;SKP2;PSMA6;POLE;CDKN2B;CDK4;E2F6
prerank,GO_Biological_Process_2025__Natural Killer Cell Activation (GO:0030101),0.5284166133226584,2.1414668097583083,0.001,0.01918110907009557,0.109,15/29,16.45%,PTPRC;FYN;CD2;SH2D1A;CD48;VAV1;CLSTN1;CASP8;NCR3;BAG6;TOX;RASGRP1;SNX27;NFIL3;SLAMF7
prerank,GO_Biological_Process_2025__Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094),-0.6751161614037849,-2.136952193376996,0.001,0.001,0.006,17/26,20.47%,ZWINT;SPC25;TRIP13;CDC20;SPC24;PLK1;BIRC5;KNTC1;BUB1;NUF2;MAD2L1;BUB1B;NDC80;TPR;MAD2L2;TTK;CENPF
prerank,GO_Biological_Process_2025__Spindle Assembly Checkpoint Signaling (GO:0071173),-0.6751161614037849,-2.136952193376996,0.001,0.001,0.006,17/26,20.47%,ZWINT;SPC25;TRIP13;CDC20;SPC24;PLK1;BIRC5;KNTC1;BUB1;NUF2;MAD2L1;BUB1B;NDC80;TPR;MAD2L2;TTK;CENPF
prerank,GO_Biological_Process_2025__Mitotic Spindle Checkpoint Signaling (GO:0071174),-0.6751161614037849,-2.136952193376996,0.001,0.001,0.006,17/26,20.47%,ZWINT;SPC25;TRIP13;CDC20;SPC24;PLK1;BIRC5;KNTC1;BUB1;NUF2;MAD2L1;BUB1B;NDC80;TPR;MAD2L2;TTK;CENPF
prerank,MSigDB_Hallmark_2020__Hypoxia,0.3549846179099695,2.1305078476616712,0.001,0.001,0.001,41/169,8.84%,CXCR4;FOS;BTG1;MAFF;SLC2A3;ZFP36;DUSP1;DDIT3;TNFAIP3;KLF6;WSB1;PPP1R15A;JUN;ETS1;RORA;DDIT4;BNIP3L;ANKZF1;CITED2;TIPARP;KLHL24;PNRC1;CDKN1B;P4HA1;JMJD6;ATF3;GLRX;PIM1;IER3;PRKCA;VHL;ZNF292;IDS;FOSL2;MYH9;PLAC8;PGM2;RBPJ;PDK1;CCNG2;ISG20
prerank,Reactome_Pathways_2024__DNA Replication Pre-Initiation,-0.5591742074614995,-2.1290803554717237,0.001,0.001,0.002,46/88,24.53%,MCM10;MCM7;MCM4;POLE2;ORC6;CDC45;CDC6;CDT1;MCM5;ORC1;MCM2;RPA3;PSMB3;PSMD7;PSMA4;PSMD8;PSMA2;PSMD1;CDK2;KPNB1;PSMA1;PSMD2;MCM3;UBE2C;PSMB1;MCM6;PSMB5;PSMB7;ORC3;PSMD13;PSMC2;ANAPC11;CDC26;CDC7;ADRM1;PSMC5;GMNN;RPA2;MCM8;PSMA5;ANAPC15;PRIM1;POLA2;PSMA7;PSMA6;POLE
prerank,MSigDB_Hallmark_2020__G2-M Checkpoint,-0.5200345587787567,-2.1222107743304663,0.001,0.001,0.001,92/182,25.77%,MYBL2;CCNA2;ORC6;CDC45;HMGN2;CDC6;TROAP;E2F1;KIF2C;CDC20;STIL;TFDP1;MCM5;KIF23;CDKN3;KIF4A;CENPA;GINS2;MCM2;AURKB;CDK1;HMMR;CCNB2;PLK1;PLK4;DTYMK;HMGB3;KIF15;SNRPD1;PBK;E2F2;CCND1;AURKA;BIRC5;NEK2;MARCKS;BUB1;EFNA5;SAP30;KIF11;RAD54L;FANCC;RAD23B;INCENP;RACGAP1;POLQ;CCNF;KPNB1;MAD2L1;CHAF1A;MCM3;SLC7A1;UBE2C;NDC80;CENPE;PTTG1;SYNCRIP;MCM6;CUL5;NASP;TOP2A;CHEK1;TRAIP;MKI67;KIF22;CKS1B;CDC7;TPX2;RBL1;PRMT5;NOLC1;RPA2;TTK;CENPF;PRC1;UPF1;SUV39H1;NUMA1;EXO1;POLA2;SRSF10;NCL;NUSAP1;LMNB1;UCK2;POLE;HIRA;CDK4;STMN1;KIF20B;DR1;GSPT1
prerank,GO_Biological_Process_2025__Mitotic Sister Chromatid Segregation (GO:0000070),-0.5438799118414073,-2.1168775667140434,0.001,0.001,0.008,40/107,10.84%,ZWINT;SKA3;SKA1;SPAG5;NCAPG;KIF2C;RAN;CEP55;NCAPG2;DLGAP5;CDCA8;KIF23;NCAPH;AURKB;PLK1;KIF14;KIF15;CDCA5;BIRC5;TUBG1;KNTC1;KIF11;SKA2;ARHGEF10;KIFC1;RHOA;INCENP;KNSTRN;CCNB1;SPICE1;PSRC1;KPNB1;NUDC;CENPK;RAB11A;BECN1;NCAPD2;NDC80;CENPE;SPDL1
prerank,Reactome_Pathways_2024__Cell Cycle Checkpoints,-0.5120505934080359,-2.11399940544743,0.001,0.001,0.002,102/228,20.95%,MCM10;ZWINT;GTSE1;RMI2;SKA1;SPC25;MCM7;CENPU;MCM4;CCNA2;ORC6;CDC45;RFC4;CDC6;KIF2C;CENPM;CDC20;CDCA8;PKMYT1;MCM5;CENPA;ORC1;MCM2;AURKB;SPC24;CDK1;CCNB2;PLK1;CENPP;RPA3;CCNE2;RCC2;BRIP1;PSMB3;PSMD7;BIRC5;BRCA1;CLSPN;SEC13;WEE1;KNTC1;DSN1;YWHAQ;BUB1;PSMA4;RNF8;PSMD8;SKA2;PSMA2;NUF2;DNA2;PSMD1;INCENP;CCNB1;CDK2;PSMA1;NUDC;CENPK;PSMD2;MAD2L1;BUB1B;MCM3;UBE2C;NDC80;CENPE;SPDL1;PSMB1;MCM6;PSMB5;PSMB7;CENPN;CHEK1;RFC3;ORC3;PSMD13;YWHAB;KIF18A;PSMC2;YWHAE;CDKN2A;UBE2V2;ANAPC11;UIMC1;CDC26;CDC7;ADRM1;PSMC5;CENPO;CDKN1A;BRCC3;RMI1;RPA2;MCM8;NUP160;DYNC1I2;YWHAG;CENPF;PSMA5;TOPBP1;ANAPC15;CENPH;CCNE1
