gene,baseMean,log2FoldChange,log2FoldChange_unshrunk,lfcSE,stat,pvalue,padj,padj_calibrated
HDAC11,4.503367681880523,0.10656420236459331,0.14417145927788083,0.10332208562532563,1.5224927757501645,0.12788565419320888,0.22069445264482418,1.0
FBLN2,0.40900440760775103,-6.196714955567036e-05,-1.0791888655368396,0.4799425596600363,-0.3700630606692627,0.7113355046543844,0.7867710223720388,1.0
WNT7A,1.242770842086132,0.052272076348916306,-0.1869560711663947,0.27978011222886034,-0.8546476984032616,0.3927462130457223,0.5373710845418254,1.0
CHCHD4,24.595403744465052,-0.198932591193437,-0.21356963688681652,0.048235721611303524,-4.366518979585632,1.262423228956974e-05,6.697999495614624e-05,0.8432886573691039
TMEM43,125.43370700282821,0.13969907175254523,0.14428762758444355,0.02954927993988711,5.0159479985156175,5.2772601988599e-07,3.561280209598198e-06,1.0
AC090004.1,0.1925197457920621,0.00031697138709752535,-1.385801648769088,6.629055747283639,-0.4747408151970022,0.6349717224448086,0.7492068224145063,1.0
XPC,91.25454671135815,0.13320199696385487,0.13625163188144876,0.024046281341761403,5.77510238388997,7.69063065068796e-09,6.865949558469549e-08,1.0
LSM3,210.0820091006736,-0.22581613259009004,-0.22865955588450326,0.019672647225379494,-11.478969520133406,1.6827408029054448e-30,2.7697526778857435e-28,0.00016664744088718114
SLC6A6,71.01017004798759,0.11826452844184297,0.12258204750069666,0.029555147713302813,4.30386190556421,1.6784630790096708e-05,8.661474339249904e-05,1.0
GRIP2,0.04312280608132437,0.00042883798134447145,-1.4975879943742811,41.395063577815336,-0.5124815538821137,0.6083140269106173,,
CCDC174,97.13159186739627,0.09403613214572386,0.09651990464772946,0.02250182154773003,4.496688666915823,6.9019936397620066e-06,3.832359399821324e-05,1.0
C3orf20,0.16266979372558732,0.0005631241667933317,-1.502714637911885,0.36079359671535116,-0.5149909187793739,0.6065593658926309,,
FGD5,0.18322417686206532,0.0005046728868982937,-1.4782237235323357,16.998806995769836,-0.5061156134344578,0.6127754903926733,,
NR2C2,38.619448307652014,0.07323903931889664,0.07581417558246714,0.030045003749624818,2.6891686328564735,0.007163022386192542,0.019898056366688108,1.0
MRPS25,79.22818878265478,-0.14632498068446734,-0.1520312919027764,0.03117084888434323,-4.954885681902035,7.237282687777642e-07,4.764960371906935e-06,1.0
RBSN,26.422072245420754,0.08092059944003277,0.08974920830756049,0.051129991889572075,2.0278976904833,0.04257069091250445,0.08986030275163086,1.0
CAPN7,94.9383841349229,0.1401931678897131,0.14427246070468572,0.02508378234223731,5.832784299653748,5.451001640750202e-09,4.964739267375416e-08,1.0
SH3BP5,72.32644701033328,-0.03848232893120772,-0.04390934701802133,0.035696171609014116,-1.4465295579104336,0.14802872775269682,0.24833310466478659,1.0
METTL6,22.220790065573855,-0.035821824950178195,-0.04007285810024399,0.05059669111474884,-0.9545750422767398,0.3397926433683709,0.480006969817014,1.0
EAF1,41.4865783810593,0.054261961630675544,0.05866308105463404,0.037982610128124976,1.7930842095712591,0.072959460102216,0.13941546152438392,1.0
COLQ,6.806106786134518,0.21220391451326048,0.2620262766443657,0.12557657278049913,2.0465830390449056,0.04069904157374806,0.08680522420853026,1.0
HACL1,50.553592784848796,0.11863738474998103,0.12345735910030398,0.02946679561963402,4.32660832543481,1.5142286796773857e-05,7.893612920633478e-05,1.0
BTD,28.017985976545543,0.09994163747514312,0.10848711474386402,0.043697108967634846,2.6739297992988926,0.00749681428309546,0.020645073179601344,1.0
ANKRD28,123.81128933672504,0.11957944870904695,0.12641407174829908,0.03737984106377581,3.648199866816577,0.00026408416861941996,0.0010722101770995445,1.0
GALNT15,0.05451707612402198,0.0001125214423175407,-1.5753039788835272,10.254294411689138,-0.539157707888002,0.5897780394500219,,
DPH3,100.53083874794292,-0.07726686373551098,-0.0771440411916183,0.02222783296538158,-3.688200315299165,0.00022584582279247688,0.0009282755977004216,1.0
OXNAD1,247.81876478910564,0.17901461611813588,0.18135492091353658,0.021605395019726272,8.351984075791714,6.712571374212997e-17,1.7165003942630378e-15,0.42690042905738895
RFTN1,172.06682708288113,0.06524270879706048,0.06673899782171039,0.020522272002767506,3.4983429102262615,0.00046815878730926676,0.0017930018278332976,1.0
PLCL2,30.67873540579396,0.05368505688280409,0.05898562379736623,0.04668743875197696,1.5147181116279875,0.12984380575510543,0.22356177689228204,1.0
TBC1D5,79.30478611256834,0.07784482840345988,0.07972453325944306,0.027321635614633556,3.1684632391598355,0.0015324712773010058,0.005121350919708379,1.0
SATB1,144.7018121881747,0.09338015954987733,0.10020635408496532,0.039326262695148134,2.9068317075006416,0.0036510956809829554,0.011037300010908998,1.0
KCNH8,0.020153726424034058,-7.004392264677758e-05,-1.6997603935414065,13.197209703162663,-0.5812615093643587,0.5610642178558237,,
EFHB,0.3245121732172938,0.007328684014665819,-0.7457992841366297,0.42778583004447496,-2.2498359591681196,0.024459360429773886,0.056648559171011165,0.5736706184891288
RAB5A,125.36508815802058,0.065689979628375,0.06847959507157458,0.02830332893768816,2.7809782074620673,0.005419537507727533,0.015627824629613023,1.0
PP2D1,0.12337051601659574,0.00014060992426457068,-1.475093748013484,6.8403181301233404,-0.5052586602514553,0.6133771742615178,,
KAT2B,42.827180153760445,0.1424739027156016,0.15092029251371755,0.03565207438994531,4.320657048603879,1.5556529192898823e-05,8.088943284034537e-05,1.0
SGO1,25.1375955358756,-0.9547964371092872,-0.9726509835272367,0.08246308054876325,-11.902106557002881,1.1539689572759525e-32,2.6652960432567162e-30,5.160374357966611e-22
ZNF385D,0.18207945289846925,-9.33944140108568e-06,-1.5383515537632033,19.760447412433233,-0.5267433956143535,0.5983717957431107,,
UBE2E2,3.31317306192653,-0.8655308914755198,-0.9461419522562989,0.15458496697849677,-6.1746809762788875,6.629720132080437e-10,6.874554112338295e-09,5.86645925337427e-06
UBE2E1,60.83509486240069,-0.02956727961396918,-0.031074445185492523,0.028807973435348862,-1.2338751069867677,0.21724944671082935,0.3363256299350353,1.0
NKIRAS1,12.418263900842453,0.05004128876733711,0.0633202724951945,0.08588934121539225,0.9898879441607662,0.3222288927914059,0.46078667313490435,1.0
NR1D2,54.81212817524938,0.21556449833704971,0.22521073376256207,0.03790998997173498,5.8188325305702415,5.92600700583014e-09,5.367515516982138e-08,0.2736124116452547
THRB,0.2152344054783578,0.0009236622832558614,-1.2179389729584877,7.1581932549763465,-0.4171053715436953,0.6766013361200247,0.7689279341977948,1.0
RARB,0.1903085163553678,0.0013333263360622422,-1.1393672358207676,6.688948307026813,-0.39015986350872733,0.6964183386838168,0.7789962982309214,1.0
TOP2B,79.23854269358496,0.021978075356398438,0.023236056613513172,0.02915443939152305,0.9516026452836273,0.3412985394698188,0.48161165601180583,1.0
NGLY1,91.95171457756724,0.087467022526345,0.08912283223267163,0.022509702730538025,4.17303075023666,3.0057435593145687e-05,0.00014750598961406656,1.0
OXSM,15.77008640391912,-0.03330424664109425,-0.03767081404955925,0.05098295734018324,-0.8186554131417364,0.412983041942678,0.5580514736597116,1.0
NEK10,1.693181555859219,0.06305773565879606,0.049122072957894766,0.16136984878158359,0.32299626605084775,0.7466980698983119,0.8097475472127093,1.0
SLC4A7,132.98557702769637,0.16543087101621104,0.16937439397159554,0.023931730585173634,7.081531386987975,1.4257006785351927e-12,2.1178458212265518e-11,1.0
EOMES,160.87894769986718,0.06062302352475315,0.06305747745859504,0.031731866569166385,2.340857674890196,0.0192394998479085,0.04633529058561213,1.0
CMC1,408.85509178881006,0.1441769787266427,0.15022602597356602,0.027159986755717035,5.658104523060079,1.530539182690709e-08,1.2968829050965063e-07,1.0
AZI2,94.92308934492252,0.04112438657658173,0.04243295285337658,0.01985574545821829,2.292484970906806,0.021877673813511637,0.051621072501151194,1.0
ZCWPW2,8.20614638478377,0.04174728236532934,0.0497093865771051,0.07200904837903949,0.7694604753641922,0.44161999951113295,0.5877868196857908,1.0
AC098650.1,0.20352408560260438,0.0005467235099794862,-1.1424311154879665,3.524775039379286,-0.3917589441664711,0.6952363329090422,0.7778564174746062,1.0
RBMS3,0.763575380874934,0.0852830920954322,-0.15951666345510984,0.8281133704288344,-0.4908511304363247,0.6235317435272753,0.7430763435098315,1.0
TGFBR2,197.44470229952304,0.22473930693721184,0.2276068866616762,0.02232629843989627,10.02776637106607,1.1509065246314372e-23,6.726931197029461e-22,0.001981593984901951
STT3B,119.02134058807313,0.0746722285764214,0.07405278631820053,0.021655563711473137,3.6453232670124365,0.00026705589238507733,0.0010824342991662347,1.0
OSBPL10,3.4821597128695574,0.035682377547836035,0.04679927962372549,0.13654413301728305,0.4131416412541502,0.6795028421327609,0.7703040452296657,1.0
ZNF860,0.07620214644265706,0.0002056143812913338,-1.5335215528226902,14.270225174384514,-0.5247412412409771,0.5997630835824179,,
GPD1L,21.41784760413909,0.20400261950720294,0.2169316747736723,0.04645627836766637,4.564048442765569,5.017649281052321e-06,2.8649416947635258e-05,0.7232743078729146
CMTM8,16.977301621658437,0.09189790781795948,0.11314459376866143,0.0806612863819476,1.5405534533968561,0.12342550383231347,0.21439267526428057,1.0
CMTM7,196.25305585959737,-0.006907650318758081,-0.007756999536814998,0.029235517795563694,-0.32587009918471754,0.7445226393029041,0.8081228071566426,1.0
CMTM6,256.2339801678555,-0.04464095840066062,-0.04498690430880915,0.014732587795250957,-3.242287376099046,0.0011857439012341112,0.0040699550972369295,1.0
DYNC1LI1,82.67124277843473,0.00021641817286608724,0.0019904681517262197,0.023691386475593386,0.09434764883288146,0.9248330003966979,0.9459720404057653,1.0
CNOT10,51.497265894307624,-0.01189084872857291,-0.007846016969330686,0.030912377836023495,-0.29106059223948916,0.7710049785506536,0.8276455242013014,1.0
TRIM71,0.010916327358900272,0.0007173055921019369,-1.4706800680810588,16.253489000226736,-0.5029946650082451,0.6149680230473414,,
CCR4,31.99719498340591,0.08320661708448476,0.09832103761439794,0.06313228459226052,1.7189811816924367,0.08561779854621293,0.1594131940166128,1.0
GLB1,49.57399356756114,0.01846762005474723,0.019748534215634057,0.030881337210582435,0.7322267122087014,0.46403020278026663,0.6113637412653803,1.0
TMPPE,3.5430188013578303,-0.05601335865126779,-0.11237150463004004,0.12114760759374446,-1.1063540965344567,0.26857328564642835,0.3980922731039079,1.0
CRTAP,83.50443935269605,0.01711419264189862,0.018634159287844378,0.024783434900694123,0.8462119451229453,0.3974345194151335,0.5426451485530809,1.0
FBXL2,0.16642748558898315,0.0007377285206698006,-1.1717331150676775,3.9474172204326545,-0.4016743962364182,0.6879236699825915,,
UBP1,32.4020070817237,-0.01221635917853166,-0.01256003931324095,0.04059283429907158,-0.3714403577402483,0.7103095709812972,0.7863043488290179,1.0
CLASP2,56.15745978788214,0.09066249191428633,0.0938878135924777,0.030037413839432862,3.335892669772471,0.0008502598318675846,0.003039371141373892,1.0
PDCD6IP,149.67938492674455,0.10433101696318396,0.1068801197391314,0.021420190025011554,5.218213996254363,1.806566686158566e-07,1.3112029876224362e-06,1.0
STAC,2.5861302970002877,-0.4893097627456393,-0.6394674274742426,0.14553807381025055,-4.444759988100519,8.799004302470662e-06,4.800066347100186e-05,0.01095029778204268
TRANK1,88.10363703525343,0.20480716092220422,0.2110462869685281,0.03237588004387233,6.389266728645389,1.666830970142738e-10,1.8988877877839307e-09,0.2955442316260726
EPM2AIP1,50.3377706840433,0.12329851600415305,0.12830835624839382,0.0328516537972839,4.063314394589908,4.8380795004339135e-05,0.00022774917306447615,1.0
MLH1,50.52810862862874,-0.09749048655489705,-0.10510554145800637,0.03394870707340163,-3.3680131313930155,0.0007571198993254748,0.0027503695987673256,1.0
LRRFIP2,106.2863125281825,-0.07581559091421214,-0.0780421115135347,0.023799486167654982,-3.5474234100219597,0.0003890188421302526,0.0015204011515571009,1.0
GOLGA4,207.36728988688463,0.03750696854826136,0.03812099102292613,0.022041365428941168,1.983897805969368,0.04726723357143893,0.09789800184307282,1.0
ITGA9,0.46305321483926887,0.0009845824535283027,-1.1785100607631929,2.9744450501074393,-0.668603530292565,0.5037484200053542,0.6501405549495357,1.0
CTDSPL,0.6174285863549546,-0.08932953020281072,-0.6199023439361282,0.24060068280625507,-3.0048060473552893,0.0026575025098874642,0.008330874768298706,0.23873142772147582
VILL,26.382186695862814,0.21710063564863294,0.22549306211008432,0.03834761395948828,5.782363125018864,7.365849548733443e-09,6.6089577404676e-08,0.27818482342444883
PLCD1,23.39774396503233,0.2036135216651703,0.21993395190980589,0.04932252839278987,4.350594542700489,1.3576890006343936e-05,7.147833268045778e-05,0.7653035275364182
DLEC1,2.4932727910187373,0.08031049730107152,0.11213106022609864,0.12385714017490071,0.9343912175929121,0.3501021263431646,0.49050606097584554,1.0
ACAA1,105.93591468160965,-0.03329700615564013,-0.03477114038714984,0.023974344788540627,-1.6482723768987892,0.09929679048886153,0.17999309368945318,1.0
MYD88,91.10845583990546,0.016499652550394785,0.016668198725497733,0.02091973759385033,0.8710140711532649,0.3837464700999468,0.5275270665096705,1.0
OXSR1,72.51623859651363,-0.00909720909475115,-0.008721111217255172,0.027772637317265102,-0.3624207234101676,0.7170376555789022,0.7899660892360271,1.0
SLC22A13,0.13528011854490968,-8.02863548160689e-05,-1.3836411674477327,3.8788966356242884,-0.6238870952379658,0.5327017358434711,,
XYLB,2.457373806009014,-0.3806531764119191,-0.5019130673946007,0.12613015553665463,-3.9524501373028276,7.735505152057171e-05,0.00034943985418756687,0.07055904647396606
ACVR2B,2.1994174909408835,0.10130137396289886,0.0980154928693599,0.12164654292908034,0.8557752590141038,0.3921221027409323,0.5367735886865644,1.0
EXOG,46.64156808400924,0.02273780250560283,0.027133694292706644,0.034173916878596326,0.8849944214704146,0.37615964010871583,0.5193411151520256,1.0
SCN5A,0.19733607273375461,0.0005311474169580946,-1.1892247965598146,3.5746146470293048,-0.40775843785537713,0.6834510297798293,0.772273238100462,1.0
SCN11A,0.20531432546362452,0.0001490164187391878,-1.473958711236828,9.109880520406472,-0.5046851570655873,0.6137799878174641,0.7381029077549619,1.0
WDR48,59.85839105019203,0.08122093899253877,0.08458920339945115,0.029600755261276146,3.0938192046760276,0.001975978607603212,0.006417784908341572,1.0
GORASP1,13.409403200796197,0.0927932105002473,0.10578099039574243,0.05809138711594089,1.9378715594785665,0.0526388945635952,0.1071179437474326,1.0
TTC21A,1.8533722495405067,0.33510731088475665,0.33993371156553803,0.1356796335009904,2.4945768418501717,0.012610741842244389,0.03232828914803789,0.929897555942284
CSRNP1,383.37438124019116,0.2089378984654539,0.21334859043495585,0.03001528967359311,6.949197506549239,3.673699286045709e-12,5.213813060076764e-11,0.18128562862174424
XIRP1,0.09948933136818322,-0.0006371535158634842,-1.720338184260647,9.220931658599953,-0.5890574015458867,0.5558227680553354,,
CX3CR1,18.017835117004182,0.09422629251125718,0.13490451719852284,0.12672251558777128,1.3448654992520812,0.17866867351229543,0.28897950405396133,1.0
CCR8,4.930066253780119,-0.15088799402266287,-0.300672793581377,0.12901342392668771,-2.4246764955071747,0.015322033504865731,0.03817844436917996,1.0
SLC25A38,116.96111185734058,0.044712356639580966,0.045812682848844426,0.0195148686002269,2.535051657464327,0.011243074516302604,0.029320857234283973,1.0
MYRIP,0.11284882690048945,0.0016474501866550852,-1.5324816184032872,0.31272363445558987,-0.52453487806759,0.5999065676057629,,
EIF1B,290.16629564467985,0.03347515983977645,0.0339536934258851,0.014276264609811205,2.528254899205596,0.01146310936769249,0.029797009647006076,1.0
ENTPD3,0.02725393391548827,0.0008792013258906176,-1.4890804763168277,23.301824394707896,-0.5092871243959224,0.61055098162069,,
ZNF619,4.6055895564885585,0.07348658958044346,0.09667039918072773,0.08748960486919162,1.1910585535002005,0.23363059913773976,0.3565966936316813,1.0
ZNF620,4.955067670435005,0.028725882575414457,0.028425646918461705,0.08221022210229575,0.38191389982755913,0.7025252298276145,0.7822302383266169,1.0
ZNF621,18.785562497179388,0.10473096153388586,0.11434071608371131,0.04813652998717114,2.524257655064028,0.011594291578578131,0.030056164990086683,1.0
CTNNB1,120.2593301426665,0.0625955590778938,0.06541497299574668,0.024108316902038705,2.9909862723791663,0.0027807799381172347,0.008662338201835719,1.0
ULK4,26.766163222805073,0.03525883321280717,0.03957426044728659,0.0493443151207743,0.9970715036010827,0.31872980381373295,0.45703686597825816,1.0
TRAK1,12.49537480974424,-0.06197007223759093,-0.07720733256479383,0.06687493177464864,-1.3438621264269413,0.17899297515526025,0.2892979011538743,1.0
CCK,0.39674552803139834,0.0003988788244807132,-1.3081707746740556,7.5197156050532845,-0.4479247918421363,0.6542074753783026,0.7578720003814367,1.0
VIPR1,2.555584725100508,0.04761479984169288,0.029049954838652033,0.17710898430046315,0.20766824009563817,0.8354880177593367,0.8782344868467813,1.0
SEC22C,77.56149006498653,0.03497898668683548,0.03543745891196541,0.02671880000152503,1.5079726206991089,0.13156153454151423,0.22585010807173175,1.0
SS18L2,279.3219823145085,-0.0261167093611142,-0.026477589289971085,0.01340738498764918,-2.084783902752493,0.037088920543226864,0.08022860153761462,1.0
NKTR,210.19218653334707,0.12255732153674828,0.12552105644443418,0.01931767741726365,6.667160935490531,2.6079906743157728e-11,3.2962424056665373e-10,1.0
ZBTB47,0.41289721966771226,0.016163454776385894,-0.6778446219611833,0.19392467593503157,-1.5602388096199407,0.11870345750344706,0.20780360775664572,1.0
AC006059.2,0.11552276484569449,0.0011371192142885934,-1.11957037124192,4.043026692907616,-0.38372921459887105,0.7011791571322095,,
CCDC13,0.09270483788832591,-7.316889933186088e-05,-1.5963027926444975,11.179693744412251,-0.546800440558592,0.5845158403869949,,
HIGD1A,116.77764721542944,-0.14401179793587437,-0.14826052537806075,0.02277646336552695,-6.595557457383994,4.236609160833087e-11,5.221019206809794e-10,1.0
ACKR2,0.22960903073254396,8.815884404798338e-05,-1.3024079792865701,3.95073793742042,-0.4464605340779052,0.6552646145928891,0.7584217362303722,1.0
KRBOX1,0.03539092968908993,0.00025264389709063885,-1.5685463096243388,21.428808845353753,-0.5365967835733404,0.5915461663562002,,
ZNF662,0.19720320993217907,0.0007944603536214648,-1.1021047099490124,3.530766843984161,-0.37785375108583547,0.7055392410030057,0.7840473527701644,1.0
GASK1A,0.02595589966163851,0.0003479553816177805,-1.5864322448401853,12.813905132703646,-0.5425384165884779,0.5874476500934542,,
POMGNT2,12.246047056516137,0.03587365656066571,0.046491870773869105,0.0672483054602439,0.7292222218370725,0.4658657401971227,0.6129925020327848,1.0
SNRK,101.97116787679384,0.16466638741162049,0.16896749229947938,0.026602489273960327,6.358745878065986,2.0340759064601665e-10,2.286339637402636e-09,1.0
ANO10,11.05825006851882,0.06400618348060645,0.07685632601815709,0.07540846624875115,1.229997142268078,0.21869817499052757,0.3382027932898871,1.0
ABHD5,79.80062427901255,0.12399507509603723,0.13039031610112783,0.035642592998758355,3.829157540786845,0.00012858267771440982,0.0005574641068332876,1.0
TCAIM,25.47561499060976,-0.06367218031789812,-0.07010791011188372,0.040611677539557106,-1.9296796428831988,0.053646543827350165,0.10873581140943446,1.0
ZNF445,18.995994817619486,0.036938030373121,0.04204954869429778,0.05584306955136696,0.9111599086857723,0.36221112454045046,0.5041459537548793,1.0
ZNF852,7.00621991769723,0.12914254509611423,0.15403977868186255,0.07170181948077904,2.210008476204311,0.027104574033853027,0.06182502391920602,1.0
ZKSCAN7,3.3806937569040505,-0.01959874203581,-0.049533188420957386,0.10263246700412734,-0.5155102211306142,0.6061965290213915,0.7329250585981475,1.0
ZNF660,0.23559909599661075,0.0029812931592221085,-1.0121043117757267,0.27223879816748175,-0.5737032487238944,0.5661686295379011,0.7074242307226192,1.0
ZNF197,12.630830944999865,0.04312406799413075,0.05147252259007241,0.0680634591458384,0.8721606391635368,0.38312074896795223,0.5269658417429168,1.0
ZNF35,4.3986800605509835,-0.17758854573621857,-0.2313149067723438,0.08366503821740177,-2.765204827831316,0.005688706304654005,0.016315296271308902,1.0
ZNF502,1.4729415247168767,0.08035593355771495,0.06903813994830954,0.18168642863966547,0.46083127108615235,0.644919664389566,0.7532067753834703,1.0
ZNF501,3.7533566551236532,0.09394872188289338,0.1143283533150697,0.09596017992372734,1.274284689816323,0.20256254042626243,0.3192137756029578,1.0
KIAA1143,69.53708493839291,-0.024348467550189906,-0.025611639606165512,0.024940113394716246,-1.1435948654317272,0.25279169205618435,0.379890547827113,1.0
KIF15,24.176868975329644,-1.0653172410501455,-1.098380815760845,0.11030419800138859,-10.044251501702147,9.738417172575541e-24,5.7153333570197445e-22,2.181031562498711e-16
TMEM42,29.790191751202894,0.13264299895309545,0.1429508189762062,0.039267286086367745,3.751551244793094,0.000175743822016165,0.0007399739874364841,1.0
TGM4,0.09509557288791748,0.00015011899044171644,-1.658091659200558,12.358857553079623,-0.5668589338771128,0.5708100266702921,,
ZDHHC3,79.57637848933364,-0.0588665318746977,-0.06164928175343148,0.024243751344049214,-2.7757631217601006,0.005507231666090068,0.015864726907746887,1.0
EXOSC7,60.05024696499798,-0.07787499923385252,-0.08465946833554205,0.032311038130292444,-2.9205321771156925,0.0034943411036341145,0.01060596960662156,1.0
CLEC3B,0.1583826691576906,0.0021857544095064017,-1.3756732324195757,0.31145413553670315,-0.4708695690508908,0.6377338804066104,,
CDCP1,1.662969668826372,0.07562883680244116,-0.08540494632303304,0.22881728621329836,-0.45126898319406483,0.6517956967122778,0.7567736000754681,1.0
TMEM158,0.370781896359002,0.0006784250959893487,-1.1205840483923533,3.432689867866946,-0.38422647310594116,0.7008105987348956,0.7810419311918207,1.0
LARS2,15.596425374323882,-0.006563762227516986,-0.007922065098414638,0.06596119573801518,-0.1475825445910511,0.8826722316334907,0.9146730123012944,1.0
LIMD1,15.600657520689504,0.056281825393932054,0.06334257907435839,0.04817230131056273,1.4513849096139848,0.14667270938444826,0.24657011967363585,1.0
SACM1L,101.20159479702,0.07437428153927725,0.07716867880881356,0.022665695090797234,3.6394478305445106,0.0002732232820366064,0.0011046181250040099,1.0
SLC6A20,0.3703062730589742,0.02600969060785717,-0.6164432127665674,0.47058824207064165,-1.7455987375608681,0.08088070178357894,0.15179707071308654,1.0
LZTFL1,20.4916566453377,-0.047576575796096726,-0.05623132202745883,0.07454225324845697,-1.046278669218614,0.2954323907730323,0.43054721097715143,1.0
CCR9,1.8295203874258572,-0.0059473108754135,-0.5653861730433019,0.33215208461388396,-2.0976366453292874,0.0359372553626467,0.07816243875958395,0.8088478509286704
FYCO1,40.52564111685905,0.17701905965167924,0.1867312305130844,0.03891672242276052,4.765863848269014,1.8804621562702075e-06,1.1577049904466626e-05,1.0
CXCR6,345.49274080715463,0.2189489081673461,0.22238862775761342,0.03347593084283017,6.513739199479485,7.330272498140186e-11,8.711162006088587e-10,0.17472015411641184
XCR1,0.036949961853324866,-3.176451388557076e-05,-1.6018299198659158,22.45560231700732,-0.5480403181325898,0.5836642190484475,,
CCR3,6.517153117892737,0.23212308804424525,0.166821502920402,0.10689576368934628,1.5822664970436515,0.11358874560300686,0.20073220046712764,1.0
CCR1,28.570601582581013,0.09952323592275357,0.1094616145091772,0.045734575707331665,2.5285426487969573,0.01145371698401983,0.029783407882906114,1.0
CCR2,27.975137463983923,0.16735768016229347,0.18427593391611824,0.055271872057568824,3.3318694909996367,0.0008626470054465368,0.003079806810768987,1.0
CCR5,79.74179770260336,0.12093925166430386,0.126678317747272,0.03223178571120094,4.119579279698156,3.795648130130956e-05,0.00018270144949067324,1.0
CCRL2,22.185968292409992,0.03235541027068128,0.03576617856374614,0.055651265548359585,0.7603713484663044,0.44703264458129344,0.5933228005476564,1.0
LTF,5.555416634613908,0.10219894344067403,0.10541556461147543,0.14315033540192418,0.7920535910936454,0.4283294287661086,0.5739918978037315,1.0
LRRC2,9.924813990975705,0.19300430691675063,0.21554894972083652,0.06714281101498208,3.183813133101668,0.0014534881051256735,0.004891645044747273,1.0
ALS2CL,0.6884352484712196,0.021050241173435725,-0.4076022863607387,0.3591887935196175,-1.4155187388974257,0.15691645814107683,0.26058722956978086,1.0
TMIE,0.023139394456627323,0.0001329362428846511,-1.6201136223603692,22.04633544932391,-0.5540920731781959,0.5795158347658893,,
PRSS50,0.05151622378773191,0.0004745376414075168,-1.52712310586593,15.851705213492702,-0.5225019198013966,0.6013209101238499,,
CCDC12,204.63198494421,0.03575745650345834,0.03559185969206859,0.017197673922053378,2.2486342943671107,0.024535772660570734,0.056807156750100715,1.0
NBEAL2,50.10671664716718,0.14698645820346692,0.15299279912440922,0.03125690985442007,4.946995077614022,7.536788160904376e-07,4.950770938722508e-06,1.0
SETD2,164.8714039307024,0.1242271789960702,0.12649433264330792,0.023019235560036863,5.668292248401608,1.4422780904539556e-08,1.2279085764150206e-07,1.0
KIF9,21.311270990643305,-0.1089827636687581,-0.1198836252979753,0.04750173832929782,-2.564020015836377,0.010346757757339356,0.02731666133574845,1.0
KLHL18,43.16594738479388,0.009802668600922285,0.011317385127037952,0.04678205699694413,0.31487441124524934,0.7528570109508914,0.8145143847700789,1.0
PTPN23,27.22140686641936,0.08520289076194723,0.09480362292517718,0.04192323208194137,2.4615167687730355,0.013835093017150458,0.03499090992680935,1.0
SCAP,44.50133077268705,-0.005844234496707567,-0.005052951149469674,0.03995663420459606,-0.14781251529359254,0.8824907320633051,0.9145511132686734,1.0
ELP6,58.62399595452856,-0.11530570600263201,-0.11945598505362637,0.02973210487174769,-4.213393540047695,2.5156218660934615e-05,0.0001253870696918147,1.0
CSPG5,0.2510333578289382,-0.000688092940865241,-1.6465426988265215,4.473919556685281,-0.5646339106719851,0.5723227950628043,0.7124804333912333,1.0
SMARCC1,116.98631902929577,-0.06837380934540237,-0.06975388909773986,0.02238824724391561,-3.36735474187917,0.0007589299557310785,0.002755546898090528,1.0
DHX30,91.67355066791251,-0.051964244941570086,-0.053030229879158834,0.023349948798042464,-2.49499186332369,0.012596001848472949,0.03230785356799796,1.0
MAP4,148.7059129424581,-0.004065203396812669,-0.004807899852153581,0.019255911032336596,-0.2771859242826572,0.7816373471444704,0.8362380882412265,1.0
CDC25A,5.106144957704665,-0.901080653868047,-0.9613808965847574,0.11485760687667308,-8.494183165946831,1.9932975021919093e-17,5.478698700842254e-16,2.8605447269309416e-11
CAMP,0.0979524181581743,0.00013671544857116216,-1.557637549630833,10.255676473573407,-0.5329870011740865,0.5940425785258288,,
ZNF589,10.472613736300758,0.164708793490439,0.18393714758302906,0.05869067723296438,3.131296051770658,0.001740366201269528,0.00571737646299143,1.0
NME6,49.96411025116227,-0.021999228969504535,-0.025141849521295924,0.03192986444865842,-0.9145606085944635,0.3604223461792754,0.50226235863052,1.0
SPINK8,0.14214075592115533,0.0003791026403106454,-1.5809888148270668,18.59953606622665,-0.5406620745109783,0.5887405236558165,,
PLXNB1,1.977005889969199,0.07123485397481089,0.08216308381579163,0.17263416303399162,0.5367365292470083,0.5914496196155039,0.7244511635355415,1.0
CCDC51,13.365922396296732,-0.13994646354978027,-0.16310920905010032,0.061154790106092496,-2.7346063481726026,0.006245491679638358,0.01769597167637936,1.0
TMA7,1714.4730680570674,-0.02179749471761667,-0.022368782059352065,0.007947394771033883,-2.8995654934715294,0.0037368026894292867,0.0112654767395005,1.0
ATRIP,26.396486012112614,-0.04380827674711977,-0.046589543869800146,0.043007697381504846,-1.2522136829706487,0.21049201143690188,0.3288148362361116,1.0
TREX1,6.5795705437348,-0.06426185725795325,-0.09297031355014111,0.08196245947683035,-1.2679609042287432,0.20481191251369624,0.3218376590800099,1.0
SHISA5,362.3696408799184,0.09147701094748964,0.0909922252915654,0.017001701285311185,5.619688372979686,1.9130219778097184e-08,1.5982774050312235e-07,1.0
PFKFB4,2.9105817391030855,0.005219223795358312,-0.055378217401105635,0.18337971938977565,-0.4167570705494432,0.6768561057827676,0.7689279341977948,1.0
