Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_Pathways_2024__Regulation of MITF-M-dependent Genes Involved in Lysosome Biogenesis and Autophagy,0.4662064600056253,1.2120243550714882,0.1958041958041958,0.28842176542742426,1.0,6/16,12.13%,ATP6V1G1;ATP6V0C;ATP6AP2;ATP6V1H;ASAH1;ATP6V0E1
prerank,GO_Biological_Process_2025__Negative Regulation of Wnt Signaling Pathway (GO:0030178),0.30015026969759634,1.211542155671546,0.07282913165266107,0.33870794941063237,1.0,47/128,27.87%,STK4;PFDN5;MLLT3;DDIT3;TLE4;UBAC2;TMEM131L;CCDC88C;CYLD;DKK3;GSK3B;VGLL4;LMBR1L;LATS1;TCF7L2;NPHP3;TSC2;NLK;JADE1;MCC;OTUD5;AMFR;TLE3;CHD8;HIC1;STK11;DAB2IP;TLE5;PRKN;SCYL2;LZTS2;DRAXIN;AXIN1;SDHAF2;SLC25A23;GRB10;APOE;CSNK1A1;TRABD2A;SMAD4;EMD;LIMD1;WWTR1;INVS;APP;IGFBP4;IGFBP2
prerank,GO_Biological_Process_2025__Regulation of Embryonic Development (GO:0045995),-0.3706648901769833,-1.21142806468895,0.1736111111111111,0.40510399850613205,1.0,12/52,13.13%,CDK1;RACGAP1;RUVBL2;WDR5;RUVBL1;TADA3;UCHL5;INO80C;INO80E;BAG6;MCRS1;TADA2A
prerank,GO_Biological_Process_2025__Determination of Bilateral Symmetry (GO:0009855),0.42800425456717167,1.2105605944440654,0.2012987012987013,0.3400283943928633,1.0,5/20,11.62%,CITED2;PRKD2;GALNT11;NOTCH1;NPHP3
prerank,GO_Biological_Process_2025__Glycosaminoglycan Metabolic Process (GO:0030203),0.40008954711156625,1.210306285955609,0.18518518518518517,0.3400220200689495,1.0,6/26,11.21%,IDS;HS3ST3B1;SGSH;GNS;XYLT1;HEXA
prerank,GO_Biological_Process_2025__Proteasomal Protein Catabolic Process (GO:0010498),-0.2916592687168109,-1.209954819076774,0.054945054945054944,0.40712258150013253,1.0,61/329,12.06%,UBE2C;PSMB3;DTL;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;KIF14;PSMC3;PSMA3;SEC61B;PSMC5;UBE2N;RBX1;PSMD4;RAD23A;SEM1;PSMA7;PRPF19;PSMB8;PSMA5;PSMB5;UFD1;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PSMB1;PSMD14;PSMD1;UBE2A;PSMD13;PSMC4;TMUB1;PSMC2;CALR;SGTA;UCHL1;HSP90B1;UBE2S;PSMD3;DERL3;DCAF13;GET4;KEAP1;PSMD12;PSMB4;KLHDC3;PSMD6;TRIM28;PSMB9;DDB1;RAD23B;BAG6;TOR1A;CANX;PSMB10;FBXO45;TRIM9
prerank,GO_Biological_Process_2025__Dopaminergic Neuron Differentiation (GO:0071542),0.45611178240059336,1.2092013664418138,0.20982142857142858,0.341568750793485,1.0,5/17,19.52%,NR4A2;CSNK1D;WNT1;CTNNB1;RYK
prerank,GO_Biological_Process_2025__Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),0.2961914419497522,1.2091797723453528,0.08978328173374613,0.34117217306891995,1.0,20/139,13.98%,PTGER4;ADRB2;RGS1;ADGRE5;GPR171;ADCY7;GPR65;PRKACB;PRKAR2A;LPAR2;RAPGEF2;GNA13;GNAS;PTGER2;DGKQ;ADORA2A;GNAO1;ADGRG1;PRKAR1A;VIPR2
prerank,Reactome_Pathways_2024__ATF4 Activates Genes in Response to Endoplasmic Reticulum Stress,-0.42863241803710095,-1.2089276449228803,0.2039355992844365,0.23423947400683795,1.0,12/26,18.04%,EXOSC8;EXOSC3;EXOSC2;EXOSC5;KHSRP;EXOSC9;EXOSC4;NFYC;CEBPG;EXOSC7;ASNS;EXOSC1
prerank,Reactome_Pathways_2024__Complement Cascade,0.37223440593922974,1.2087076124830378,0.1655328798185941,0.292404152227299,1.0,5/38,11.48%,GZMM;CD46;CD55;C3AR1;CLU
prerank,Reactome_Pathways_2024__Signaling by CSF3 (G-CSF),0.3948598286512021,1.2076012085301313,0.167816091954023,0.29309723288721257,1.0,11/29,16.30%,UBC;STAT3;JAK1;SOCS3;SOCS1;UBB;STAT5B;JAK2;CUL5;UBA52;STAT1
prerank,Reactome_Pathways_2024__Activation of GABAB Receptors,-0.4118847211986621,-1.207138953220518,0.19507908611599298,0.2356066131244024,1.0,11/32,22.78%,GNG5;GNB4;GNG4;GNAI2;GNB2;GNG10;GNB1;GNG12;GNG7;GNG11;ADCY3
prerank,Reactome_Pathways_2024__GABA B Receptor Activation,-0.4118847211986621,-1.207138953220518,0.19507908611599298,0.2356066131244024,1.0,11/32,22.78%,GNG5;GNB4;GNG4;GNAI2;GNB2;GNG10;GNB1;GNG12;GNG7;GNG11;ADCY3
prerank,GO_Biological_Process_2025__Chaperone-Mediated Protein Complex Assembly (GO:0051131),-0.4463147331112927,-1.2069600422921016,0.1935483870967742,0.4123661225335672,1.0,6/20,10.26%,PSMG2;PFDN6;CCT2;PSMG1;PSMG3;LONP1
prerank,Reactome_Pathways_2024__PI3K Cascade,0.3864755749586253,1.2067930375184543,0.1712962962962963,0.2933783434648417,1.0,10/35,16.15%,PIK3R1;PDE3B;FLT3LG;PIK3C3;PIK3CB;FRS2;PIK3R4;PIK3CA;IRS2;THEM4
prerank,Reactome_Pathways_2024__Mitochondrial tRNA Aminoacylation,-0.46057432718153124,-1.206345610394455,0.20036764705882354,0.23619904072006248,1.0,11/18,33.22%,SARS2;DARS2;VARS2;TARS2;YARS2;PPA2;FARS2;CARS2;IARS2;PARS2;WARS2
prerank,GO_Biological_Process_2025__Sterol Transport (GO:0015918),0.41839729639158413,1.2060250177591247,0.20601851851851852,0.3462383792987416,1.0,11/22,26.41%,LDLRAP1;NPC1;OSBPL2;STARD3;GRAMD1A;NPC2;GRAMD1C;VAPA;LDLR;GRAMD1B;OSBPL5
prerank,Reactome_Pathways_2024__The NLRP3 Inflammasome,0.4519933064146696,1.2058384908397433,0.2178649237472767,0.29392340551936874,1.0,4/16,8.41%,TXNIP;PSTPIP1;NLRP3;CASP1
prerank,GO_Biological_Process_2025__Regulation of Muscle Contraction (GO:0006937),-0.45600783359805014,-1.2057064888354272,0.2198852772466539,0.41389302112384446,1.0,8/19,29.16%,ENO1;ATP2A1;CAV1;TNNT1;CACNB2;TNNT3;MYL9;DAPK3
prerank,GO_Biological_Process_2025__Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),0.35489098395715346,1.2056909762116437,0.1549636803874092,0.34641007180385414,1.0,19/46,24.24%,MVB12B;ZFYVE28;ITGA1;RHBDF2;ERRFI1;PTPRJ;TGFB1;HIP1;CBL;DGKD;NEU3;PTPN2;RNF115;DAB2IP;HIP1R;MVP;PLAUR;IFI6;RALB
prerank,GO_Biological_Process_2025__Positive Regulation of Protein Catabolic Process (GO:0045732),0.31517831601293045,1.2056747151605713,0.10077519379844961,0.34601081162103764,1.0,17/94,9.02%,CDKN1B;TNFAIP3;SORL1;CREBRF;TNF;TIPARP;ADAM8;PLK3;FOXO1;NSF;IFNG;MSN;VPS28;PLK2;GSK3B;VGLL4;EZR
prerank,GO_Biological_Process_2025__Regulation of Protein Metabolic Process (GO:0051246),-0.34208295147208306,-1.2055426183004503,0.1476725521669342,0.41312559862122544,1.0,14/83,9.15%,UHRF1;FKBP1A;RBM3;ELP5;SNF8;NOLC1;EIF4E;EIF4G1;NEDD8;CHEK2;PM20D2;PUM3;ELP6;KDELR2
prerank,Reactome_Pathways_2024__Chaperone Mediated Autophagy,0.4297437809278293,1.2054063611788874,0.19957081545064378,0.2935059759336546,1.0,9/19,15.59%,UBC;UBB;EEF1A1;HSPA8;HSP90AA1;HBB;LAMP2;PLIN2;UBA52
prerank,GO_Biological_Process_2025__Cell Migration Involved in Sprouting Angiogenesis (GO:0002042),0.43131526752316884,1.2052583463477686,0.22072072072072071,0.34636971527333227,1.0,5/21,18.68%,NR4A1;MIA3;EGR3;EFNB2;PIK3R3
prerank,Reactome_Pathways_2024__RHOF GTPase Cycle,-0.3910867996159663,-1.2049877203603128,0.15992647058823528,0.23753446007232695,1.0,15/41,17.71%,DEPDC1B;DIAPH3;TMPO;ACTB;LMNB1;VANGL1;POTEE;PIK3R2;CAV1;BAIAP2L1;ACTN1;BASP1;FARP1;CAPZB;SOWAHC
prerank,GO_Biological_Process_2025__Regulation of ERK1 and ERK2 Cascade (GO:0070372),0.28431806236030327,1.204409590083632,0.05637982195845697,0.34752442530682953,1.0,40/194,18.92%,PTPRC;CD44;PTPN22;PTK2B;TNF;GPR183;PRKD2;TGFBR3;F2R;DUSP10;RASGRP1;PPP3CA;ZDHHC17;EPHA4;SPRY1;GLIPR2;RGS14;TGFB1;PDGFD;SLAMF1;BRAF;EZR;RAPGEF2;XBP1;DUSP6;STYX;ICAM1;NOTCH1;SPRY2;PTPN1;MAP3K12;CCR7;AGER;CCL3;CIB1;CCR1;PRKCZ;PTPN2;DSTYK;YWHAZ
prerank,GO_Biological_Process_2025__Skin Development (GO:0043588),0.3373388121445191,1.2039559462055232,0.13838120104438642,0.34794602484482046,1.0,8/58,9.11%,TXNIP;ANXA1;PPP3CA;UGCG;ITGA6;ATP7A;ERRFI1;ASAH1
prerank,Reactome_Pathways_2024__Glycogen Metabolism,0.41397595055270514,1.2038468003497516,0.1990632318501171,0.29491206679009885,1.0,10/22,28.17%,UBC;UBB;UGP2;UBA52;PHKA2;GAA;PYGM;PHKG2;AGL;GYS1
prerank,Reactome_Pathways_2024__RHOBTB GTPase Cycle,-0.3989868983056397,-1.2032181869533431,0.20140105078809106,0.2393937158129819,1.0,7/35,9.39%,ACTG1;CCT6A;CCT7;CCT2;HNRNPC;VIM;GPS1
prerank,Reactome_Pathways_2024__Oncogenic MAPK Signaling,0.3250095955819453,1.203147906241032,0.14285714285714285,0.295075866813896,1.0,21/80,15.88%,ZC3HAV1;AKAP9;APBB1IP;DUSP10;DUSP16;KDM7A;NF1;CAMK2G;BRAF;PPP1CB;MARK3;DUSP6;MPRIP;IQGAP1;BCL2L11;JAK2;CAMK2D;FAM131B;AGTRAP;DUSP8;LMNA
prerank,GO_Biological_Process_2025__Neutrophil Migration (GO:1990266),0.35089564023949377,1.202993887595921,0.15789473684210525,0.3492728763870765,1.0,11/45,17.48%,PDE4B;IRAK4;ITGB2;JAML;CLSTN1;PIK3CG;PIKFYVE;PECAM1;CCL3;CXCL8;SRP54
prerank,GO_Biological_Process_2025__Response to Amino Acid (GO:0043200),-0.42129573029963985,-1.2029490299024626,0.19646017699115045,0.41760347441584317,1.0,6/27,9.11%,RBX1;LAMTOR2;LAMTOR1;IPO5;NEURL1;LAMTOR5
prerank,GO_Biological_Process_2025__Regulation of Gluconeogenesis (GO:0006111),0.3882111335754657,1.2024580175237438,0.18427518427518427,0.34982382519852234,1.0,8/29,14.50%,STK4;OGT;EP300;FOXO1;DGKQ;CRY1;SIRT1;ZNF692
prerank,Reactome_Pathways_2024__TP53 Regulates Transcription of Additional Cell Cycle Genes With Uncertain Roles in the P53 Pathway,0.4283469180514132,1.2019263711996917,0.20094562647754138,0.29591842771611804,1.0,6/19,7.44%,BTG2;CNOT6L;PLK3;RGCC;CNOT4;PLK2
prerank,GO_Biological_Process_2025__Negative Regulation of Intracellular Protein Transport (GO:0090317),-0.47548515554383475,-1.201284638738635,0.231433506044905,0.4200045423159011,1.0,4/16,6.19%,PARK7;SUMO1;BARD1;RANGAP1
prerank,GO_Biological_Process_2025__Cytoplasmic Microtubule Organization (GO:0031122),0.35359184262344256,1.2005888202512265,0.18159203980099503,0.3528052737329872,1.0,15/52,16.85%,PDE4DIP;PLK3;CCDC88C;HOOK2;CCDC88B;STMN3;CLIP4;PCM1;DYNC1H1;EZR;CHORDC1;CLASP1;TUBGCP6;HOOK3;CIB1
prerank,GO_Biological_Process_2025__Regulation of Glycolytic Process (GO:0006110),0.3657701436386303,1.2005224420235063,0.18457943925233644,0.35248584964939617,1.0,8/39,7.61%,ZBTB20;OGT;NCOR1;EP300;MIA3;IFNG;PRKAA1;HDAC4
prerank,MSigDB_Hallmark_2020__Cholesterol Homeostasis,-0.35344286023249877,-1.2004151557791118,0.15121951219512195,0.16579382150316405,0.965,20/71,15.90%,ACTG1;ACAT2;FABP5;FDPS;TMEM97;PMVK;ANXA5;FDFT1;SQLE;GUSB;NSDHL;FADS2;MVK;FASN;ETHE1;LPL;TRIB3;EBP;CHKA;PPARG
prerank,Reactome_Pathways_2024__Laminin Interactions,0.3843725285569044,1.200207321538553,0.20094562647754138,0.2976358229334068,1.0,5/30,11.03%,ITGA1;ITGA6;COL18A1;ITGB1;ITGAV
prerank,Reactome_Pathways_2024__Caspase Activation via Extrinsic Apoptotic Signalling Pathway,0.4060890791052822,1.2002029646837182,0.18318965517241378,0.29664047294707113,1.0,7/24,10.67%,CASP8;TNFRSF10A;CFLAR;DAPK2;TNFRSF10B;FASLG;TNFSF10
prerank,GO_Biological_Process_2025__Proteoglycan Metabolic Process (GO:0006029),0.421860728645878,1.1998771459271438,0.2,0.3531743033823545,1.0,4/21,10.50%,CHST11;CHST12;XYLT1;BMPR2
prerank,GO_Biological_Process_2025__Positive Regulation of p38MAPK Cascade (GO:1900745),0.431581112404397,1.1996737228250536,0.21818181818181817,0.35308085666748157,1.0,5/20,13.13%,GADD45B;ZC3H12A;RELL1;PJA2;MINK1
prerank,GO_Biological_Process_2025__Polyol Metabolic Process (GO:0019751),0.44924184926412214,1.1992626555887533,0.2413793103448276,0.3533676968465289,1.0,8/16,23.83%,INPP4B;SLC5A3;INPP4A;IPMK;IP6K2;IP6K1;SYNJ1;INPP5B
prerank,GO_Biological_Process_2025__Regulation of Glycogen Biosynthetic Process (GO:0005979),0.411017639862664,1.1988235948370494,0.19863013698630136,0.35369006299001304,1.0,11/24,25.51%,DYRK2;GSK3B;EPM2AIP1;PPP1R3E;PPP1R3B;IRS2;INPP5K;PPP1R3F;GRB10;IGF1;PPP1R3D
prerank,GO_Biological_Process_2025__Positive Regulation of Macromolecule Metabolic Process (GO:0010604),0.38136596396482186,1.1985868035265206,0.1915367483296214,0.3536972912920846,1.0,12/33,18.03%,LAPTM5;NSF;KLF2;DTX3L;CSF1;TGFB1;MAP2K5;ITCH;NR1H2;PTPN1;ECE1;WFS1
prerank,GO_Biological_Process_2025__DNA-templated Transcription (GO:0006351),-0.3045604876109309,-1.198548872279949,0.09618320610687023,0.42472398510483034,1.0,34/189,8.77%,DEK;TRIP13;TFDP1;POLR2E;RNPS1;GTF3C6;POLR2L;TTF2;E2F1;POLR2H;SUPT16H;POLR3K;GTF2A2;PARP1;CCDC124;POLR3G;GTF3A;POLR2K;MRPL12;PTMA;POLR2G;POLR2F;POLR2I;PRMT5;POLR2J;GTF2H5;POLR2D;TCEA1;POLR3H;TP53;GTF3C5;TAF10;TFAM;GTF2H3
prerank,GO_Biological_Process_2025__Regulation of Cell Growth (GO:0001558),0.279694280509535,1.198449330472039,0.0728476821192053,0.35350471908497283,1.0,52/197,17.77%,BTG1;CDKN1B;HSPA1B;TSPYL2;HSPA1A;DDX3X;PRPF38B;PRKCQ;RICTOR;JADE2;CDK11A;BCL6;SERTAD3;SIPA1;CDKN2AIP;BCL2;PTPRJ;RAB33B;TGFB1;VGLL4;ADAM10;OGFR;SDCBP;KAT7;SMAD3;BMPR2;XBP1;ITCH;CRLF3;SESN2;CAPRIN2;ZC3H12D;LTBP4;PTCH2;CGRRF1;TGFBR1;CAMK2D;RPTOR;DNAJB2;SUPV3L1;PRR5;ING4;JADE1;SGK3;IP6K2;SGK1;CFH;PPP1R9B;CIB1;CISH;PML;ADAM17
prerank,GO_Biological_Process_2025__Embryonic Organ Development (GO:0048568),0.33484540810860286,1.1983384898471021,0.15024630541871922,0.3532518148491662,1.0,17/61,20.69%,TGFBR2;TNF;PRKD2;KMT2A;PBX4;FLT3LG;TGFB1;GATA3;BMPR1A;PKD1;CDC40;CXCL8;ZFPM1;TBC1D23;ATF4;PBX3;SH2B3
prerank,GO_Biological_Process_2025__Vasculature Development (GO:0001944),0.4371689316340122,1.1983237766253396,0.22505800464037123,0.35282872091868134,1.0,6/19,25.61%,ERRFI1;BMPR2;PIK3CA;STK11;QKI;FBXW7
prerank,GO_Biological_Process_2025__Regulation of SMAD Protein Signal Transduction (GO:0060390),0.3456091511825036,1.197034773459013,0.17766497461928935,0.3546283393122967,1.0,16/51,20.15%,TGFBR2;SMAD7;TGFBR3;SKI;TGFB1;SMAD3;BMPR2;XBP1;JAK2;TGFBR1;SH2B1;BMPR1A;ENG;PMEPA1;ACVR2A;LDLRAD4
prerank,GO_Biological_Process_2025__Interleukin-1-Mediated Signaling Pathway (GO:0070498),0.4568258707662002,1.1968033843780228,0.24193548387096775,0.35463246838021917,1.0,9/17,26.51%,IRAK4;NFKBIA;TRAF6;PLCB1;RELA;IKBKB;IRAK2;IL1B;MAP3K7
prerank,GO_Biological_Process_2025__Regulation of Ras Protein Signal Transduction (GO:0046578),0.3920493288272878,1.1967931543437769,0.20319634703196346,0.3542205823711425,1.0,8/29,14.91%,RASAL3;SQSTM1;RASGRP1;SYNGAP1;SPRY1;LZTR1;NOTCH1;SPRY2
prerank,GO_Biological_Process_2025__Protein Modification by Small Protein Conjugation (GO:0032446),0.26962620606702603,1.1956075757652864,0.06859205776173286,0.35579085134533794,1.0,91/294,17.99%,FAU;MYLIP;UBC;KLHL24;FBXO32;SLF1;UBR2;PIAS1;ARIH1;RNF44;BIRC6;UBE2B;PCMTD1;MSL2;TRPC4AP;RANBP2;NUB1;RNF113A;RNF111;ANAPC16;MYCBP2;CRBN;UHRF2;TRIM52;RNF144A;WWP2;VCPIP1;IFIH1;HERC5;UBA7;UBB;HERC3;DTX3L;NSMCE3;USP9X;ENC1;ARRDC1;CNOT4;RNF139;PJA2;HDAC4;CBX4;HERC6;RBBP6;UBR1;LZTR1;RNF38;RNF103;KLHL9;KLHL21;MKRN1;FBXO11;MDM4;UVSSA;SHPRH;ITCH;NFX1;RLIM;FBXL17;NFE2L2;FBXW11;OS9;WWP1;SIRT1;HERC4;CBL;HERC2;TRIM23;FBXL3;CDK5RAP3;CUL5;DTX3;RNF138;ZNF451;CBLL1;KLHL20;VPS18;STX1A;CUL2;UBA52;CAND1;SKP1;RCHY1;PINK1;OTULIN;DTX2;ISG15;PML;ZSWIM8;VPS11;MIB2
prerank,GO_Biological_Process_2025__Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),0.3163867966859062,1.1953731575437208,0.11859838274932614,0.35574637500853556,1.0,25/85,15.64%,DDX5;ZFP36;PNRC1;CNOT6L;XRN1;ZFP36L1;ATM;SMG1;ZC3H12A;PATL2;TUT7;RC3H1;TUT4;RC3H2;CNOT4;NBDY;TENT4B;TENT2;DIS3L2;DCP1A;PAN3;EIF3E;CSDE1;CNOT8;CNOT1
prerank,GO_Biological_Process_2025__Protein Dephosphorylation (GO:0006470),0.3175006249315248,1.1952373350612258,0.1188118811881188,0.35555694445248304,1.0,21/81,14.91%,PTPRC;DUSP2;PPP3CC;PTPN4;PTPN22;SSH2;PTPRE;PPP1R12A;PPP3CA;PTPRJ;PPM1D;CTDSP2;PPP1CB;MTMR3;PTPRM;DUSP6;DUSP5;FBXW11;SBF1;SSH1;PTPN1
prerank,GO_Biological_Process_2025__Regulation of Oxidoreductase Activity (GO:0051341),-0.4706453050640954,-1.1946347778876354,0.22935779816513763,0.4322121008599265,1.0,5/17,12.20%,PHB2;PRDX5;NT5DC2;MT3;VDR
prerank,GO_Biological_Process_2025__Endoplasmic Reticulum Tubular Network Organization (GO:0071786),0.42848406825017205,1.1937139531586198,0.24086021505376345,0.35789688759469107,1.0,5/18,13.14%,BCL11B;ZFYVE27;TMEM170A;RETREG3;RAB10
prerank,GO_Biological_Process_2025__Glycogen Metabolic Process (GO:0005977),0.44757994955180164,1.1935393542777686,0.2171945701357466,0.35781616021646934,1.0,8/17,28.17%,GSK3B;UGP2;GAA;PYGM;PHKG2;NR1D1;PER2;GYS1
prerank,Reactome_Pathways_2024__Ca2+ Pathway,0.3423429555092122,1.1933609883456793,0.14974619289340102,0.30652984766015695,1.0,17/58,16.61%,TNRC6B;PPP3CA;GNG2;ITPR2;AGO2;PLCB2;AGO4;TCF7L2;PLCB1;TNRC6C;GNAO1;TCF7;NLK;CTNNB1;NFATC1;LEF1;GNB5
prerank,GO_Biological_Process_2025__Cellular Response to Oxidative Stress (GO:0034599),-0.32185727246625295,-1.1933069204808333,0.14791987673343607,0.43406013180084685,1.0,21/111,10.56%,PARK7;PPIA;PRDX3;CHCHD2;PYCR1;ROMO1;RBX1;PRDX2;EIF2S1;PARP1;AIF1;PRDX5;TP53;KEAP1;UBL4A;NUDT2;NQO1;LONP1;MPV17;GPX7;MT3
prerank,Reactome_Pathways_2024__Regulation of NF-kappa B Signaling,0.4550794170424865,1.1931349749019724,0.22988505747126436,0.30590647703339097,1.0,5/16,8.93%,CASP8;UBC;NLRC5;UBB;TRAF6
prerank,GO_Biological_Process_2025__Organelle Disassembly (GO:1903008),-0.37272924169550536,-1.1927622736164907,0.2108843537414966,0.434115679043533,1.0,12/44,16.26%,CDK1;AURKA;VRK1;MCTS1;RRP7A;HBS1L;PLIN3;MTIF2;DENR;MRRF;CHKA;KIF9
prerank,Reactome_Pathways_2024__Unfolded Protein Response (UPR),-0.334073464749839,-1.1925732683947543,0.14910858995137763,0.2527795765313136,1.0,27/88,16.02%,PDIA6;EIF2S2;HDGF;EIF2S1;EXOSC8;EXOSC3;EXOSC2;EXOSC5;KHSRP;CALR;DDX11;EXOSC9;DNAJB11;HSP90B1;CREB3L3;EXOSC4;YIF1A;KLHDC3;NFYC;SRPRB;CEBPG;ACADVL;HYOU1;EXOSC7;ASNS;PDIA5;PREB
prerank,GO_Biological_Process_2025__Positive Regulation of Carbohydrate Metabolic Process (GO:0045913),0.38793687685115963,1.192025219011399,0.20047169811320756,0.36018888334869853,1.0,17/31,28.29%,ZBTB20;MIA3;IFNG;PRKAA1;CD244;RPTOR;IRS2;HIF1A;P2RX7;NFKB1;IGF1;SLC4A4;MTOR;PDGFB;PSEN1;APP;PRXL2C
prerank,GO_Biological_Process_2025__Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469),0.43691170069373975,1.191651524967283,0.21379310344827587,0.3603642549933384,1.0,8/19,18.03%,HERPUD1;SELENOK;BCL2;THADA;CAMK2D;PACS2;PML;WFS1
prerank,GO_Biological_Process_2025__Cellular Response to Heat (GO:0034605),0.37195045649599734,1.1914362430074061,0.1853546910755149,0.3603070178253654,1.0,11/36,14.10%,DNAJB1;EEF1D;HSPA1B;HSPA1A;HSPA6;DHX36;SLU7;HSP90AA1;IER5;HSBP1L1;BAG3
prerank,GO_Biological_Process_2025__Positive Regulation of Stem Cell Population Maintenance (GO:1902459),-0.38879356519196834,-1.1914300663821504,0.2007042253521127,0.43589663053617467,1.0,7/36,6.37%,SMARCB1;HDAC1;RBBP7;RBBP4;HDAC2;BCL7C;SMARCA4
prerank,Reactome_Pathways_2024__Transcriptional Regulation by MECP2,0.34291698352778993,1.1911522598162942,0.17330210772833723,0.3082330472103792,1.0,16/52,17.60%,CAMK4;SLC2A3;PTPN4;TNRC6B;NCOR1;MECP2;FKBP5;AGO2;CAMK2G;AGO4;NOTCH1;TNRC6C;CAMK2D;PTPN1;SGK1;NCOR2
prerank,Reactome_Pathways_2024__RHOD GTPase Cycle,-0.36238559946317067,-1.1910429412380483,0.18848167539267016,0.25439073281862873,1.0,8/51,6.79%,DEPDC1B;DIAPH3;TMPO;RACGAP1;LMNB1;HINT2;EFHD2;LBR
prerank,GO_Biological_Process_2025__Regulation of Macrophage Chemotaxis (GO:0010758),0.43008235219810026,1.1908834154873216,0.22975929978118162,0.3608782830574283,1.0,6/20,20.66%,CCL5;PTK2B;CSF1;SLAMF8;THBS1;MAPK1
prerank,GO_Biological_Process_2025__Regulation of Cilium Assembly (GO:1902017),0.3218277678984349,1.190874104780242,0.14588859416445624,0.36044698944783315,1.0,30/78,25.26%,TBC1D10C;ODF2L;TBC1D2B;TBC1D10A;CYLD;GSK3B;ARHGAP35;TBC1D1;TBC1D14;TBC1D17;EVI5L;CDKL1;LUZP1;TBC1D5;TBC1D19;CROCC;TBC1D15;TBC1D22B;CEP120;ASAP1;BBS4;WDR44;ARF4;TBC1D22A;TRIM32;RABGAP1;TBC1D9B;TAPT1;SDCCAG8;CDK10
prerank,"GO_Biological_Process_2025__Vesicle Targeting, Rough ER to cis-Golgi (GO:0048207)",-0.4375927100661911,-1.190744145994873,0.23679417122040072,0.43514056936577106,1.0,10/21,23.73%,TRAPPC1;TRAPPC4;TRAPPC3;TRAPPC2L;TRAPPC5;TMED2;PREB;SAR1B;PDCD6;PEF1
prerank,GO_Biological_Process_2025__COPII Vesicle Coating (GO:0048208),-0.4375927100661911,-1.190744145994873,0.23679417122040072,0.43514056936577106,1.0,10/21,23.73%,TRAPPC1;TRAPPC4;TRAPPC3;TRAPPC2L;TRAPPC5;TMED2;PREB;SAR1B;PDCD6;PEF1
prerank,Reactome_Pathways_2024__Ovarian Tumor Domain Proteases,0.3700005307108563,1.1904720481781692,0.20518867924528303,0.3083083508611581,1.0,18/37,26.94%,TNFAIP3;UBC;TRIM4;VCPIP1;IFIH1;UBB;TRAF6;APC;RIPK2;UBA52;OTUD5;RIPK1;NOD2;TNIP3;ZRANB1;PTEN;YOD1;TRIM25
prerank,GO_Biological_Process_2025__Positive Regulation of Neuron Projection Development (GO:0010976),0.311410349915052,1.1904675370304554,0.12299465240641712,0.3606752922446152,1.0,18/84,16.18%,ANKRD44;PTK2B;EP300;CAMK1D;CBFA2T2;DHX36;SETX;ITGA6;KIDINS220;ARHGAP35;RETREG3;RAPGEF2;SCARB2;CAPRIN2;TWF1;TOX;BMPR1A;APBB1
prerank,"GO_Biological_Process_2025__Wound Healing, Spreading of Cells (GO:0044319)",0.399748393163173,1.1900457285609938,0.2185929648241206,0.36103346937707637,1.0,10/26,21.61%,CD44;ITGA5;ARHGAP35;ITGB1;ITGAV;MRTFA;RHOC;ADAM17;TOX4;CARMIL2
prerank,GO_Biological_Process_2025__Post-Translational Protein Modification (GO:0043687),-0.37383258490502863,-1.189617777359401,0.19696969696969696,0.43649755725023975,1.0,11/46,7.39%,CCNA2;AURKB;ESCO2;DSCC1;CDK2;RBX1;BAZ1B;PARP1;UCHL3;FN3KRP;PARP2
prerank,GO_Biological_Process_2025__Peptidyl-Threonine Modification (GO:0018210),0.35851927880215323,1.188105817245221,0.15681233933161953,0.3640371539832278,1.0,16/41,16.71%,PRKD2;HIPK3;DYRK1A;GALNT11;LMTK2;TNKS;GALNT2;TBK1;WNK1;NLK;TAF1;CAMK2D;GALNT6;MAP3K10;CDK5R1;GALNT3
prerank,GO_Biological_Process_2025__Organelle Fusion (GO:0048284),0.4038443241918139,1.1880821824508492,0.21396396396396397,0.36363014104258745,1.0,13/26,28.16%,MCL1;NME3;MIGA1;STX4;PNPLA2;BCL2A1;VPS18;VPS11;STX3;MIGA2;USP30;MED12;MFN1
prerank,Reactome_Pathways_2024__Glucagon-type Ligand Receptors,-0.43048794453387257,-1.1879384822764467,0.22323049001814882,0.2582425439332219,1.0,9/24,22.63%,GNG5;GNB4;GNG4;GNB2;GNG10;GNB1;GNG12;GNG7;GNG11
