gene,scores,logfoldchanges,pvals,pvals_adj,pct_neg,pct_pos
CD84,-0.8527265,-1.5585378,0.39381097029423406,0.6576410174133557,0.02841114136675306,0.036433582258429506
DTD2,-0.85338557,-0.42597556,0.39344551013678863,0.6571874558400209,0.014435221941537351,0.02240325865580448
ZNF286A,-0.8541437,-0.12407061,0.3930253743477119,0.6565669649713602,0.01581312949050228,0.02376103190767142
VMAC,-0.8541741,-1.31009,0.3930085568701853,0.6565669649713602,0.02371969423575342,0.03168137587689523
MPZL1,-0.85425955,-0.24308883,0.39296120473664176,0.6565669649713602,0.015780322167907878,0.02376103190767142
NADK2,-0.854782,0.6486718,0.3926718565688897,0.656220133847415,0.012630819198845183,0.020592894319981896
STRN4,-0.8553603,-0.54510087,0.3923516890837634,0.655766300112377,0.02414618942948066,0.03213396696085087
GPR174,-0.8554147,-0.45026088,0.3923216262389011,0.655766300112377,0.04333847314720646,0.05136908802896583
MAST2,-0.8560753,-0.8273625,0.39195612080284503,0.6552674932465354,0.01463206587710377,0.022629554197782304
RALGPS1,-0.8566225,0.74528944,0.3916535309389686,0.6548427624485134,0.013057314392572423,0.021045485403937542
FBXO38,-0.85668004,-0.9539714,0.39162173410854073,0.6548427624485134,0.03290574456218628,0.04095949309798597
CCDC138,-0.8567871,-0.8937302,0.3915625608454065,0.6548427624485134,0.016009973426068698,0.02398732744964924
TMLHE,-0.85680467,-0.5832705,0.39155284635067955,0.6548427624485134,0.02680358255962731,0.034849513464584744
ZNF565,-0.8568334,0.005338264,0.3915369502202938,0.6548427624485134,0.008989206390866441,0.01697216564833673
ZNF414,-0.8569373,-0.15321364,0.3914795507883767,0.6548427624485134,0.035235064466388896,0.0432224485177642
THBS1,-0.8570635,-0.711869,0.3914097952785859,0.6548427624485134,0.028050260818214625,0.03598099117447386
ERMP1,-0.8573471,0.28893,0.391253093650032,0.654741162423401,0.028115875463403432,0.03620728671645169
ZNF776,-0.8575931,-0.42275223,0.39111716929788065,0.6545948853059171,0.012827663134411601,0.02081918986195972
MELK,-0.8576435,-0.8940951,0.3910893701223169,0.6545948853059171,0.0067255011318526296,0.014709210228558497
L2HGDH,-0.8577593,-0.9715525,0.3910253924517242,0.6545948853059171,0.011941865424362718,0.019914007694048427
WDR81,-0.8578791,0.34567034,0.39095921534343037,0.6545741025721438,0.015977166103474296,0.02398732744964924
ADCK5,-0.8580277,-0.7168955,0.39087716517647186,0.6545179436244893,0.015780322167907878,0.02376103190767142
BOLA1,-0.85836804,-0.70745397,0.39068928323982155,0.6542845350322593,0.02969062694793478,0.03779135551029645
PRRG4,-0.8588657,-0.5809014,0.39041461574118264,0.6539057112954044,0.011909058101768314,0.019914007694048427
SLC25A28,-0.85887927,-0.9531915,0.39040712244651965,0.6539057112954044,0.020045274105180276,0.028060647205250058
WDR53,-0.85964775,-1.2261081,0.3899832325478547,0.6533453882255034,0.01643646861979594,0.024439918533604887
ZNF383,-0.8599817,-2.0823457,0.3897991347820764,0.6531180585638343,0.027098848462976936,0.03507580900656257
PXMP4,-0.8600504,0.38282168,0.38976126476444617,0.6531180585638343,0.01751911026541124,0.025571396243494002
ABCC4,-0.86048895,0.26697937,0.3895195658760635,0.6528117628078157,0.010760801810964208,0.018782529984159312
IFITM10,-0.86051613,-1.1990461,0.38950460027327793,0.6528117628078157,0.02444145533283029,0.032360262502828696
PUS7,-0.86077094,0.12903202,0.3893642047424395,0.6527135314436248,0.009875004100915324,0.01787734781624802
CCND1,-0.8609818,-1.8073052,0.38924803862432245,0.6525998739013398,0.011482562908041075,0.01946141661009278
PLCH2,-0.86110246,-0.37170637,0.3891816046066474,0.6525695776012791,0.02745972901151537,0.03552840009051822
RAB38,-0.8611784,0.25982442,0.3891398119065691,0.6525695776012791,0.01643646861979594,0.024439918533604887
LETM2,-0.86126703,-1.2264794,0.38909098389599495,0.6525695776012791,0.02112791575079558,0.029192124915139173
FBXO32,-0.8617032,0.6366964,0.3888508571554622,0.6522581570858592,0.041927758275647126,0.05001131477709889
TMEM53,-0.8617112,-1.535894,0.38884646007123613,0.6522581570858592,0.010760801810964208,0.018782529984159312
FAM189B,-0.862018,-0.42567536,0.38867763493511487,0.6521297349141388,0.016633312555362358,0.024666214075582713
AKAP1,-0.86279047,-0.21851549,0.388252692296557,0.6514977710679571,0.016141202716446312,0.024213622991627066
ST7,-0.8632378,-1.7134432,0.3880067329414487,0.6511660258182795,0.014336799973754142,0.02240325865580448
ECT2,-0.8642276,-0.7189411,0.3874628853751303,0.6503342097731849,0.0096125455201601,0.017651052274270197
ZNF48,-0.8643162,-1.6568387,0.387414185647455,0.6503333673726188,0.013451002263705259,0.02149807648789319
ZNF93,-0.86438495,-0.98592365,0.3873764568929249,0.6503333673726188,0.008923591745677636,0.01697216564833673
NFXL1,-0.8646909,-0.415404,0.3872084595306077,0.6501497939828882,0.012762048489222794,0.02081918986195972
TESK2,-0.86605215,0.68223727,0.386461563530066,0.6489764625651749,0.012729241166628392,0.02081918986195972
KIF1C,-0.86797416,-1.5586915,0.3854084659776297,0.6472885774752498,0.015222597683803026,0.023308440823715772
TMEM220,-0.8680581,-0.4544922,0.38536254782306545,0.6472885774752498,0.014796102490075786,0.022855849739760126
INF2,-0.86930025,-0.51260006,0.38468291324529513,0.6462308949724561,0.008431481906761589,0.016519574564381082
MYLPF,-0.87015665,-0.4667156,0.38421480772212624,0.6455248911212363,0.017453495620222435,0.025571396243494002
ZNF578,-0.8702964,-0.7576691,0.3841384243472572,0.645476931471674,0.01089203110134182,0.019008825526137134
DHX57,-0.8704203,0.0050841817,0.38407077826130076,0.6454436431784446,0.018109642072110493,0.02625028286942747
SLC9A6,-0.87115043,-2.5535657,0.383672032819133,0.6448538538650426,0.013582231554082872,0.02172437202987101
CPNE8,-0.87153226,-1.5371027,0.3834635995208,0.6445838231386763,0.014271185328565335,0.02240325865580448
GSTCD,-0.8717056,-0.01658441,0.38336899892472265,0.6445050962486024,0.009317279616810472,0.017424756732292372
FCHO2,-0.87210107,-0.565169,0.38315325843169046,0.6442226686627788,0.01902824710475378,0.027155465037338764
NEIL2,-0.8724845,-0.15703137,0.3829441265686856,0.6439512836230402,0.022407401331977297,0.03054989816700611
FHIT,-0.87360287,-0.1665594,0.3823345582244111,0.6430063809201021,0.017912798136544075,0.02602398732744965
B3GALNT2,-0.8737299,-0.4383019,0.38226536631553165,0.6429701555342145,0.02102949378301237,0.029192124915139173
MANBAL,-0.87375546,0.36209396,0.38225144182807425,0.6429701555342145,0.02329319904202618,0.0314550803349174
MRI1,-0.87453276,-1.1756209,0.3818281988920075,0.642394998460082,0.03231521275548702,0.04050690201403032
PRKCE,-0.8745567,-0.438916,0.3818151538341481,0.642394998460082,0.018765788523998555,0.026929169495360943
TRAF3IP2,-0.8745807,0.58666986,0.3818021090496997,0.642394998460082,0.014041534070404513,0.022176963113826657
RGPD8,-0.8746334,0.3215869,0.38177341148632793,0.642394998460082,0.007020767035202257,0.015161801312514144
B3GNTL1,-0.8747141,-0.437255,0.38172949808020884,0.642394998460082,0.02083264984744595,0.028965829373161348
TET3,-0.8748059,0.27218816,0.3816795014405342,0.642394998460082,0.016731734523145567,0.024892509617560534
TARBP1,-0.8748643,-2.3993735,0.381647766527915,0.642394998460082,0.026508316656277682,0.034623217922606926
COG8,-0.87520856,-0.38299972,0.38146043312480304,0.642336905547606,0.02102949378301237,0.029192124915139173
TTLL1,-0.87545943,-0.29311508,0.3813239891076343,0.6421872921903782,0.01377907548964929,0.021950667571848836
E2F2,-0.8758892,-0.45929295,0.3810902788740147,0.6418738151101087,0.004527410518027623,0.01267255035075809
ZNF519,-0.8760218,-1.5163952,0.38101818529489606,0.6418325061403286,0.010629572520586595,0.018782529984159312
MFHAS1,-0.8768518,-2.2297297,0.3805671392352683,0.6411527543640249,0.017158229716872805,0.02534510070151618
KLHL8,-0.87688696,-2.4470117,0.3805480453929482,0.6411527543640249,0.027328499721137756,0.03552840009051822
ROGDI,-0.8769341,-1.2155557,0.38052244320983997,0.6411527543640249,0.014500836586726157,0.022629554197782304
ZNF347,-0.87806046,-0.26400217,0.37991090927441085,0.640287022088387,0.013549424231488468,0.02172437202987101
ATG4C,-0.88180465,-0.8387556,0.377882446735222,0.636947889293985,0.0213903743315508,0.02964471599909482
MSH5,-0.88236225,-1.6026639,0.3775809347744158,0.6365191845216382,0.007414454906335094,0.015614392396469789
DLG5,-0.8828048,-0.037034947,0.377341731422701,0.6361954244766344,0.021423181654145206,0.02964471599909482
CCNE2,-0.88314193,-1.2910641,0.37715958506610503,0.6359677932138159,0.009907811423509728,0.018103643358225844
LANCL3,-0.88391924,-0.47476476,0.3767398191812912,0.6353393801041323,0.012794855811817198,0.021045485403937542
DCAF4,-0.8844409,-1.8549906,0.3764582674626322,0.6349439253591621,0.013483809586299663,0.02172437202987101
CCDC112,-0.88472044,-0.32819104,0.376307412648314,0.6347688359624579,0.015321019651586235,0.023534736365693597
FOXM1,-0.88476044,-1.6920995,0.376285865006345,0.6347688359624579,0.007611298841901513,0.015840687938447614
MXD3,-0.8849178,-1.1226377,0.3762009747075328,0.6347479994658922,0.016633312555362358,0.024892509617560534
IPO4,-0.8866161,0.50845236,0.37528560120225696,0.6333619283329648,0.008497096551950396,0.016745870106358904
ZNF816,-0.88662094,1.2134544,0.3752830197827035,0.6333619283329648,0.01410714871559332,0.02240325865580448
FGGY,-0.8869237,0.5783049,0.3751199823468184,0.6332408259484075,0.013713460844460484,0.021950667571848836
AGPAT3,-0.8870292,0.34213722,0.3750632091376891,0.6332242093211761,0.020865457170040354,0.029192124915139173
MBTPS2,-0.8871809,-0.7878862,0.3749814994470676,0.6331654826729175,0.013910304780026903,0.022176963113826657
FAN1,-0.88794225,-1.878759,0.37457182683720036,0.6325528985624962,0.013910304780026903,0.022176963113826657
ZNF496,-0.88799334,-1.9402938,0.374544324640277,0.6325528985624962,0.020045274105180276,0.02828694274722788
TRIO,-0.8883001,-0.02792726,0.3743793376792032,0.6323861296075975,0.01594435878087989,0.024213622991627066
CCDC51,-0.8886213,-0.74034995,0.3742066651161753,0.6321735986493744,0.018864210491781767,0.027155465037338764
KBTBD7,-0.88891286,1.1715581,0.374049927976563,0.6319879386661362,0.014566451231914964,0.022855849739760126
SMG8,-0.8899314,-0.5366227,0.37350274031348285,0.6311424514777487,0.012532397231061972,0.02081918986195972
PTCH1,-0.8907031,-0.13207825,0.3730884952792749,0.6305214262028126,0.02447426265542469,0.03281285358678434
ICA1L,-0.89160335,-2.006551,0.37260556915238796,0.6297841594103933,0.017748761523572062,0.02602398732744965
RPP25,-0.8919261,-2.3252244,0.3724325471234953,0.6295705785940017,0.007775335454873528,0.016066983480425436
SPNS3,-0.89235824,-0.20553921,0.3722009297755664,0.6292578806492566,0.02532725304287917,0.03371803575469563
CLCF1,-0.8924206,-0.12328599,0.37216754314325606,0.6292578806492566,0.016797349168334374,0.025118805159538356
TADA1,-0.8926738,1.131181,0.372031875549671,0.6291297276340031,0.0181424493947049,0.026476578411405296
GINS4,-0.89307725,-0.13705777,0.37181581227951355,0.6288431630844167,0.020438961976313112,0.028739533831183526
PFAS,-0.8931675,-1.3604656,0.3717674761047133,0.6288402350609121,0.008201830648600767,0.016519574564381082
TTLL12,-0.89376825,0.13774729,0.37144590454245907,0.6283750739708375,0.014074341392998917,0.02240325865580448
PKIA,-0.894373,-0.19053157,0.3711223692079664,0.6279064736956853,0.008431481906761589,0.016745870106358904
LIG4,-0.8946997,0.6744787,0.37094763889176985,0.6276895524914284,0.015649092877530264,0.02398732744964924
FAM83D,-0.8949889,-1.4096551,0.3707930302139758,0.6275066294590713,0.01112168235950264,0.01946141661009278
TUT1,-0.8950512,0.14587666,0.3707597219811265,0.6275066294590713,0.016502083264984743,0.024892509617560534
CEP70,-0.89508,-1.2005094,0.37074434957709956,0.6275066294590713,0.0149601391030478,0.023308440823715772
HSPA2,-0.8952429,-1.4693545,0.3706572467620137,0.6275066294590713,0.02693481185000492,0.035302104548540394
ARL15,-0.89528924,-2.1594765,0.3706324845560698,0.6275066294590713,0.02509760178471835,0.03349174021271781
MFAP3,-0.89609367,0.11503008,0.37020272516849295,0.6269007744350497,0.01653489058757915,0.024892509617560534
PPP1R12B,-0.8961952,-0.35098577,0.37014854711641443,0.6268877050636099,0.02358846494537581,0.031907671418873046
ZNF397,-0.89772254,-0.50969076,0.3693334855146636,0.6255858297827462,0.03730192578983629,0.04571169947952025
PLXNA4,-0.898098,-0.5059379,0.36913330140966205,0.6253252524696259,0.012663626521439585,0.021045485403937542
FAH,-0.8982234,0.65082294,0.3690664464376566,0.625290502484091,0.014008726747810112,0.02240325865580448
SKA3,-0.8992843,-0.7112895,0.3685012483451766,0.6244113203467874,0.0052163642925100884,0.013577732518669382
CHPF2,-0.8993985,0.06461708,0.36844041954609175,0.6243866592483567,0.042911977953479216,0.05136908802896583
ST7L,-0.8994872,-0.070066065,0.36839320709414536,0.6243850701320567,0.026147436107739248,0.034623217922606926
FADS3,-0.89973724,-0.9738264,0.36826009676610216,0.6242378750835448,0.021685640234900428,0.030097307083050463
ERBB2,-0.89974284,0.05700406,0.3682571202001098,0.6242378750835448,0.037039467209081064,0.04548540393754243
ABCA7,-0.9003092,-1.717342,0.36795571416681383,0.623878669421063,0.029100095141235523,0.037565059968318625
PSKH1,-0.9010769,-0.22671509,0.36754742461500267,0.6232647229270116,0.018962632459564976,0.027381760579316586
CTNS,-0.9018718,0.2814076,0.3671249873535345,0.622626628250533,0.012860470457006003,0.021271780945915364
GORAB,-0.9022656,-0.8427233,0.36691579139357355,0.622350065779194,0.01804402742692169,0.026476578411405296
ZNF654,-0.9030181,0.076240875,0.36651627679352883,0.6217505811887207,0.02683638988222171,0.035302104548540394
HLCS,-0.9030461,-1.5774889,0.36650143806166413,0.6217505811887207,0.02125914504117319,0.02964471599909482
ZNF395,-0.90332407,-0.12093017,0.36635391905287396,0.6216314675277198,0.01732226632984482,0.025797691785471828
C17orf80,-0.90349746,0.68497217,0.3662619503748371,0.6215535777144606,0.018503329943243333,0.026929169495360943
AFAP1,-0.9043881,-1.0323703,0.365789619568581,0.6208301052627501,0.01217151668252354,0.020592894319981896
CHCHD6,-0.9044385,-0.21976745,0.3657629431703464,0.6208301052627501,0.01669892720055116,0.025118805159538356
PKD1,-0.90487623,-0.17816679,0.36553095206734854,0.6205471988229408,0.02234178668678849,0.030776193708983934
PIGA,-0.9054418,-0.3613557,0.3652313623722926,0.6201166191631237,0.016895771136117583,0.02534510070151618
PRPF40B,-0.905477,-1.8090668,0.36521274886580324,0.6201166191631237,0.007414454906335094,0.015840687938447614
MLLT1,-0.90548974,-0.8164156,0.3652059804648652,0.6201166191631237,0.01732226632984482,0.025797691785471828
MLKL,-0.90549695,-0.49428993,0.3652021732737618,0.6201166191631237,0.042387060791968766,0.05091649694501019
IRF2BP1,-0.90556407,-0.28007987,0.36516664068534743,0.6201166191631237,0.017551917588005644,0.02602398732744965
MND1,-0.9059523,-1.2462345,0.3649611016656368,0.6200478651189167,0.007414454906335094,0.015840687938447614
MBD3,-0.9067791,-0.30368468,0.3645236205611059,0.6193825981905303,0.024178996752075063,0.032586558044806514
PIK3CA,-0.90800697,-1.6017756,0.36387455554468273,0.6183576042776328,0.03851579672582921,0.047069472731387195
PTP4A3,-0.9080796,-1.9206821,0.36383614951735355,0.6183576042776328,0.006266198615530986,0.014709210228558497
CEP152,-0.9083329,-1.837093,0.36370238128635235,0.6182207395687519,0.0213903743315508,0.02987101154107264
IQCE,-0.90860766,0.23180948,0.36355725435514363,0.6180519129411557,0.012565204553656376,0.021045485403937542
GRAMD1B,-0.9092763,-0.34400427,0.3632042916140613,0.6175296757495626,0.01728945900725042,0.025797691785471828
PPP1R12C,-0.90984267,-0.15949562,0.3629054742731336,0.6170993779921098,0.030182736786850826,0.038696537678207736
BCAT1,-0.91058564,-1.2966161,0.36251374699418826,0.6165109639768821,0.004888291066566058,0.013351436976691559
RBPMS2,-0.9118702,-0.97016627,0.36183706292438433,0.6154377272203099,0.009415701584593681,0.01787734781624802
KIF23,-0.9127385,-1.3113598,0.3613800765956994,0.6147379442140408,0.007808142777467931,0.016293279022403257
SCML1,-0.9137243,-0.36455935,0.3608617287178342,0.6139335904160556,0.022046520783438862,0.03054989816700611
DDI2,-0.91510874,-0.85378975,0.3601345613212046,0.612773724578438,0.038417374758046,0.047069472731387195
TARS2,-0.91526926,0.3319395,0.360050281230502,0.6127075854008278,0.031134149142088514,0.039828015388096855
OGFOD2,-0.917379,-0.20618452,0.3589440501380745,0.6109021277135519,0.025130409107312752,0.03371803575469563
ZNF573,-0.9179654,-0.62478817,0.358636980645912,0.6104565131645378,0.015419441619369444,0.02398732744964924
DYRK1A,-0.91805005,-0.8338569,0.3585926491143303,0.6104565131645378,0.06669728683442144,0.0755827110205929
IFT172,-0.91885215,-2.6818478,0.3581729251396648,0.609820476834006,0.013188543682950034,0.02172437202987101
MICAL3,-0.9192108,-1.5130217,0.3579853199540164,0.6095779810877768,0.017453495620222435,0.02602398732744965
TBL2,-0.91980433,-0.21560343,0.3576750089118441,0.6091264540259388,0.02148879629933401,0.030097307083050463
MOB3C,-0.92000645,-1.1122421,0.35756938310566755,0.6090234393139071,0.02447426265542469,0.033039149128762164
TP53INP1,-0.9205433,-2.2547846,0.35728892296202974,0.6086225776450787,0.022669859912732522,0.031228784792939578
TBKBP1,-0.9219181,-0.50906825,0.3565712930504097,0.6074768253950982,0.014008726747810112,0.022629554197782304
CCNF,-0.922574,0.28885287,0.35622926921143594,0.6069707702323406,0.01154817755322988,0.02014030323602625
CA11,-0.9229478,-0.42442515,0.35603439570392836,0.6067153449397708,0.02148879629933401,0.030097307083050463
ZNF571,-0.92397994,0.032158483,0.35549676058380486,0.6058756840415913,0.02755815097929858,0.03620728671645169
COL18A1,-0.92486984,-0.385182,0.35503360736428524,0.6051627670750759,0.017617532233194448,0.02625028286942747
SLC17A9,-0.92718333,-2.254999,0.3538313582964069,0.6031897053055487,0.013090121715166825,0.02172437202987101
DHRS12,-0.9271873,-1.1591725,0.3538292848175413,0.6031897053055487,0.019421934975886616,0.028060647205250058
NELFB,-0.92770016,-0.7747301,0.35356311392549256,0.6028847587762759,0.03831895279026279,0.047069472731387195
MAP3K3,-0.9286085,-0.6891787,0.35309202849052956,0.602157575887603,0.037006659886486666,0.04571169947952025
SOCS5,-0.9306184,0.3291912,0.3520510033272186,0.6004581200725775,0.017551917588005644,0.02625028286942747
PAOX,-0.9310378,-0.2726906,0.3518340235810269,0.6001639039416935,0.017978412781732882,0.026702873953383117
DEPDC1B,-0.93115044,-0.93067074,0.3517757634505597,0.6001403940116832,0.007184803648174272,0.015840687938447614
EAF2,-0.93118954,-1.4369003,0.3517555184528889,0.6001403940116832,0.017551917588005644,0.02625028286942747
SMPD3,-0.93223447,-1.0103666,0.3512153737331689,0.5993359096726506,0.016206817361635116,0.024892509617560534
FUBP3,-0.9323455,-0.40144864,0.3511580039440013,0.5993138056180635,0.04438830747022735,0.05317945236478842
STMN3,-0.9325811,-0.7369947,0.3510362675942349,0.5991818290511084,0.01732226632984482,0.02602398732744965
PIGW,-0.93408537,-0.3782366,0.35025984866882987,0.5979322037055316,0.00984219677832092,0.01855623444218149
LARS2,-0.9343482,0.05666484,0.35012430370189773,0.5977764431038474,0.01302450706997802,0.02172437202987101
ATP8B2,-0.9345056,-1.2629108,0.3500431574484961,0.5977135311886305,0.016633312555362358,0.02534510070151618
CSTF3,-0.9351894,-0.70133334,0.34969070114035916,0.5971872712931106,0.03726911846724189,0.045937995021498076
ULBP2,-0.93552494,-1.0790206,0.34951784936921004,0.5969676381694622,0.027197270430760145,0.03598099117447386
NEDD4,-0.93568945,-0.6605165,0.3494330895192619,0.5968984272545134,0.011220104327285851,0.019914007694048427
POT1,-0.93584687,-0.08139273,0.3493520449770754,0.5968355460718763,0.024736721236179916,0.03349174021271781
CDK5R1,-0.9368622,-0.5774224,0.3488294506073436,0.596018206539811,0.019585971588858633,0.02828694274722788
ZNF20,-0.9373303,1.0049789,0.34858867358111234,0.595682240707947,0.0053147862602932975,0.014030323602625029
NSMF,-0.93753403,-0.7039203,0.34848393157760904,0.595578681289003,0.0213575670089564,0.030097307083050463
EXD3,-0.9376123,-1.6805025,0.34844368310861706,0.595578681289003,0.022276172041599686,0.031002489250961756
XYLT2,-0.93792784,-2.2255435,0.3482814870878571,0.5953835177089137,0.012729241166628392,0.02149807648789319
ADPRH,-0.93802774,0.22500163,0.3482301692307159,0.5953712206576344,0.010498343230208982,0.01923512106811496
PACS2,-0.9385326,-1.6620828,0.34797077973341184,0.5950031340695636,0.01794560545913848,0.026702873953383117
SPATA5,-0.93862206,-1.2658043,0.347924824791803,0.5949999570235486,0.024933565171746334,0.03371803575469563
CA13,-0.9387019,-0.054000083,0.3478837968549884,0.5949999570235486,0.014992946425642204,0.02376103190767142
MROH1,-0.9403851,-0.81410223,0.34702005358233734,0.5936031418593405,0.023358813687214985,0.03213396696085087
GIMAP8,-0.9409962,0.4913493,0.3467067876152099,0.5931424730939555,0.028345526721564252,0.03711246888436298
UBN2,-0.9414891,-0.801193,0.34645425855369305,0.5927856087579229,0.027623765624487387,0.036433582258429506
KIAA1671,-0.9424054,0.75068086,0.34598511960355216,0.592057985898634,0.02627866539811686,0.03507580900656257
NDST2,-0.94266826,-0.72613734,0.3458506287583978,0.5919029089088104,0.012269938650306749,0.021045485403937542
MAST4,-0.9438098,-1.5652318,0.34526685911018395,0.5909787809176343,0.018831403169187362,0.02760805612129441
XYLT1,-0.9441597,-1.0589467,0.3450880548786418,0.5907476686726102,0.022932318493487747,0.03168137587689523
CTH,-0.9441629,-2.3988693,0.3450864222354232,0.5907476686726102,0.011154489682097044,0.019914007694048427
ZNF329,-0.9450145,-1.1717094,0.344651498394675,0.5901500847511865,0.01292608510219481,0.02172437202987101
ALMS1,-0.94551694,0.029514952,0.3443950329718606,0.5897857824456548,0.021062301105606772,0.02987101154107264
TMED7,-0.9456416,0.50158346,0.34433144513755953,0.5897517376543654,0.0491453692464158,0.05815795428830052
FLNB,-0.94766265,-1.8501346,0.3433012271685263,0.5880618837355497,0.018536137265837735,0.027381760579316586
SORD,-0.94772416,-1.8067628,0.3432699036174396,0.5880618837355497,0.009317279616810472,0.018103643358225844
TMEM161B,-0.94837284,0.0634881,0.34293969369402066,0.5875917824778947,0.03762999901578032,0.046616881647431545
TRIP13,-0.9483776,-1.5193205,0.34293725447502144,0.5875917824778947,0.0052163642925100884,0.014030323602625029
CEP97,-0.9483888,0.98152137,0.34293156300714245,0.5875917824778947,0.01623962468422952,0.025118805159538356
HYPK,-0.9491325,0.08155138,0.34255321588347576,0.5871532700604343,0.02949378301236836,0.03847024213622992
LMAN2L,-0.94955593,-1.8148177,0.3423379495562394,0.5868588430138914,0.014008726747810112,0.022855849739760126
SLC4A4,-0.95063436,-0.11178159,0.3417900205699572,0.5859939958768021,0.023326006364620584,0.03213396696085087
SPHK1,-0.95116717,-0.33813557,0.34151951028747807,0.5856046196859755,0.013975919425215708,0.022855849739760126
RENBP,-0.95196927,-1.127553,0.3411125838310328,0.5849812015292484,0.024769528558774317,0.03371803575469563
ZNF641,-0.9561744,-1.2897897,0.33898414061677584,0.5814049840272222,0.036941045241297855,0.045937995021498076
RBAK,-0.95717454,-0.036250435,0.3384791646976514,0.5806126836086206,0.015025753748236606,0.02398732744964924
RFX7,-0.9580453,-1.0786346,0.33803992256933857,0.5799329529851348,0.02362127226797021,0.032586558044806514
LRIG1,-0.9588577,-2.013673,0.3376304278695609,0.5793040899343826,0.011220104327285851,0.02014030323602625
PARD6B,-0.95959663,-2.1443832,0.3372582538473662,0.5787391096480367,0.008956399068272038,0.01787734781624802
DHTKD1,-0.95968693,-1.630483,0.337212806345937,0.578734723483303,0.020209310718152292,0.029192124915139173
CARNS1,-0.9599306,0.2475075,0.33709015796530606,0.5785978248856221,0.012991699747383616,0.021950667571848836
IFT122,-0.9609651,-1.0789129,0.3365697244418786,0.5777780269585583,0.009382894261999277,0.018329938900203666
RAD54B,-0.9617503,-0.26073328,0.33617502246350417,0.5771738870212574,0.0053147862602932975,0.014256619144602852
SAP30L,-0.9618534,-1.2986106,0.3361232474749909,0.5771584344846084,0.020865457170040354,0.02987101154107264
C10orf88,-0.962137,-1.0060999,0.3359807924102928,0.5769872511126487,0.017256651684656014,0.02625028286942747
CCHCR1,-0.96223366,0.5136323,0.33593224618454276,0.5769773164165015,0.016370853974607132,0.02534510070151618
RIMKLB,-0.96226084,-0.0129234325,0.33591860590891287,0.5769773164165015,0.01368065352186608,0.022629554197782304
RAB40B,-0.963813,0.17055014,0.3351396966037514,0.5757626593168345,0.012762048489222794,0.02172437202987101
ZNF18,-0.9643578,0.059195153,0.3348665727019974,0.5753666962266714,0.015222597683803026,0.024213622991627066
SLC43A1,-0.9644329,-0.44928965,0.334828939307783,0.5753666962266714,0.023555657622781404,0.032586558044806514
PITPNM2,-0.964504,-0.59472674,0.33479331020161573,0.5753666962266714,0.03172468094878777,0.04073319755600815
PLBD2,-0.96464777,0.16515517,0.3347212588025288,0.5753368082831236,0.017256651684656014,0.02625028286942747
TMCC1,-0.9647796,0.4600446,0.3346552204657295,0.5752965842456476,0.017453495620222435,0.026476578411405296
RWDD2B,-0.9652333,-1.2267118,0.33442795270431225,0.5749791495717743,0.017256651684656014,0.02625028286942747
ZNF646,-0.9661137,-1.0634454,0.3339873050714782,0.5742947250324271,0.015419441619369444,0.024439918533604887
DNAL1,-0.9661496,0.03448851,0.3339693192541541,0.5742947250324271,0.016797349168334374,0.025797691785471828
SLC2A6,-0.9664556,-1.2874843,0.33381626524784835,0.574146955639161,0.010006233391292937,0.019008825526137134
ZNF525,-0.96735346,-2.7991273,0.33336735496602654,0.5734479500964553,0.014566451231914964,0.023534736365693597
P2RX7,-0.9677833,-0.93790483,0.3331526230200903,0.5731516438110517,0.020865457170040354,0.02987101154107264
MYO7A,-0.96778643,-0.62233007,0.3331510268344663,0.5731516438110517,0.011810636133985105,0.02081918986195972
FBXO25,-0.96791345,0.3185657,0.3330875824537348,0.5731516438110517,0.052393294183261704,0.06155238741796787
DBR1,-0.9679694,-0.68921536,0.3330596534380762,0.5731516438110517,0.027098848462976936,0.03620728671645169
FBF1,-0.9685022,-0.8649357,0.3327936056473194,0.5728261412169002,0.0149601391030478,0.02398732744964924
RAI1,-0.968944,-0.88799775,0.33257313336690764,0.572519684679725,0.019914044814802665,0.028965829373161348
PHC2,-0.96932507,-0.008626019,0.3323830368666377,0.5722654480594032,0.0267051605918441,0.03575469563249604
SLC25A35,-0.9694409,-0.35281155,0.3323252646322461,0.5722389989386034,0.014303992651159739,0.023308440823715772
ZNF230,-0.9694576,-0.14843453,0.3323168981567757,0.5722389989386034,0.023326006364620584,0.032360262502828696
LEF1,-0.969659,-0.7497737,0.33221651106438244,0.572197776843466,0.02309635510645976,0.03213396696085087
ZBTB14,-0.96975166,0.4719699,0.3321703077185413,0.5721912373351561,0.025524096978445588,0.034623217922606926
CLDND2,-0.9701039,-0.30335376,0.3319946932389015,0.5719617461532812,0.016961385781306387,0.02602398732744965
DPY19L1,-0.9701798,-1.2309327,0.33195687031104104,0.5719617461532812,0.01807683474951609,0.027155465037338764
NUP43,-0.9702589,-0.44731238,0.3319174578019052,0.5719617461532812,0.023949345493914243,0.033039149128762164
HPSE,-0.9705385,-0.9884216,0.3317781448933331,0.5718077032885099,0.008398674584167187,0.017424756732292372
EFCAB11,-0.97165686,-0.9527721,0.3312212712535828,0.5709208754502546,0.012237131327712345,0.021271780945915364
ZNF821,-0.9718239,0.14294483,0.3311381898586996,0.5708505935560795,0.03333223975591352,0.04254356189183073
