gene,baseMean,log2FoldChange,log2FoldChange_unshrunk,lfcSE,stat,pvalue,padj,padj_calibrated
RNF149,21.730688774117095,0.07583608152727946,0.1195307587040193,0.06294441925254345,1.9961715308224572,0.04591525514051297,0.24561276796567233,1.0
TMEM70,7.878147906830295,-0.0294353240134217,-0.09968833884724093,0.16829019899255634,-1.055140659489349,0.2913609987427317,0.6158498249841348,1.0
COX17,22.510380241765628,-0.06639904357074057,-0.1018329245675704,0.05607335212251993,-1.8726724375055046,0.06111363169368929,0.28478400177171254,1.0
HBD,1.0993466868737896,0.0003305784246560842,-2.0571726248404545,0.22801946744946588,-0.7045565769306338,0.4810862295071212,0.7655761202168677,1.0
RAP1GAP2,5.312199950463826,0.01124535318760468,0.03340890057820632,0.11191366143832604,0.3020333112371462,0.7626266693701061,0.8904081019876007,1.0
HMOX1,3.39291443102608,-0.03779291264919925,-0.3916127483796742,0.13302438176978534,-2.3399874593617005,0.01928438741288764,0.16284937749470607,1.0
ANKRD28,12.108836752478986,0.015322522314672134,0.06131039990385473,0.07588854477240779,0.568595539933218,0.5696306522797121,0.7965352062243873,1.0
COMMD4,8.883443957203072,-0.06095514446727497,-0.148675891301574,0.14051321180650184,-1.7310844421317855,0.08343670477791516,0.33276602490413415,1.0
PITPNM3,0.08022499658779339,-6.268709142040501e-05,-2.219611666358159,8.586863347119847,-0.7600990231639664,0.44719539652002616,,1.0
LRR1,2.952912115288139,-0.045784890630809226,-0.26740117486376663,0.5967504530502096,-1.9894894538516146,0.046647204720459697,0.24801510261176193,1.0
CHID1,4.792904435392345,0.06738981971271554,0.30719857229763653,0.1940633016651117,2.1782365218894753,0.029388432335604682,0.1998120494314589,1.0
CCL19,0.3498292743338195,-0.0002080702919076655,-2.2850133064289273,12.319283845400179,-0.7826653526981006,0.4338236532897437,0.7413033274368908,1.0
CIRBP,83.0234935078118,0.04025090484433058,0.052251046915936676,0.08299379044224232,1.4789580210524402,0.1391515346943279,0.4324135995433308,1.0
IQCE,0.9280872941908098,0.004376605745116688,-0.2860783010282488,2.0657649547322747,-1.2430063856779,0.21386548035644548,0.5348924612100118,1.0
PRKACB,22.30544809733368,0.04536557654268886,0.08002355409399985,0.13670895096378433,1.382465469957058,0.1668288257598579,0.4736570169037304,1.0
SKP2,1.8384547560261486,-0.008162563011138747,-0.2785102266525455,0.09536738448704678,-1.2635647846717721,0.20638627996907544,0.5254286082348444,1.0
GID8,10.825578224950803,-0.03096106301966089,-0.0932068917059648,0.1670962235636251,-1.0655093976845103,0.28664547515368455,0.6130836331384473,1.0
SLC35E2B,4.047221851397875,0.0496009518832925,0.24816184185337706,0.23663870461709746,1.7526151288167813,0.07966809263466998,0.325540842991067,1.0
ZNHIT6,3.048382501027435,0.029177289703176516,0.2292610290032748,0.09811971262480178,1.313816618962107,0.18890792356645192,0.5043778844962405,1.0
TTL,0.9899581443097565,0.03263957834270068,0.08576877134807005,0.17699919468893252,0.33069391062576675,0.7408757023805773,0.8816437616431163,1.0
RAPGEFL1,0.10484250997580793,-0.0002661151326203649,-1.8891366035661286,0.17304915797473192,-0.6476616116303815,0.5172038383555232,,1.0
CCDC73,0.036369780091387666,5.2928190643754444e-05,-2.1990235834975564,16.185659296893146,-0.7529893489154296,0.4514563144806105,,1.0
CHUK,3.0734512032302814,-0.07496749116786014,-0.35313016514863504,0.16575057612907718,-2.489298718378014,0.012799537198109603,0.13307977312105657,1.0
IKBKE,2.991065635062683,-0.014551061462043057,-0.12666170106093627,0.15379226748455507,-0.9856981865011758,0.3242812396637046,0.6478875861896639,1.0
ZNF441,1.2318822255622952,0.017126694917969493,0.0445168740050445,0.13382171628143547,0.16854418948459018,0.8661551826848095,0.9411686498128832,1.0
SPRY4,0.062384743803693736,0.00032232228618561757,-1.785113218903163,2.0536596851240825,-0.6119803973672739,0.5405507271417808,,1.0
VPS45,2.845659568610099,0.0034847359217918313,-0.046387647601553034,0.07523970999642593,-0.23678876954031144,0.812820664436942,0.9146483802621554,1.0
SPNS3,1.5945383221927976,0.02785539668011156,0.09724537730595834,0.2267748447551479,0.5304183974213773,0.5958218731982685,0.8070594425582108,1.0
HEATR5B,3.432059545186739,-0.0011275867362227617,-0.037389491336360194,0.1001526673586509,-0.3071319374007934,0.7587429492003148,0.8886530814889465,1.0
ABCA10,0.09105820471382484,-0.00016652190726767642,-2.1037916243811856,2.543905247864142,-0.7211698626023826,0.4708050116335064,,1.0
ABCC1,2.437403000559882,0.016955481860382062,-0.015309440074593542,0.16748194736534935,-0.09540706951127916,0.9239915010373915,0.9666064015412292,1.0
KLF6,84.10492471572928,0.14762282135906393,0.17270050822763985,0.04117251568798661,3.541138454206292,0.000398404456253451,0.02328802683963379,1.0
CDC25A,0.21785007678828047,0.00028489380601399034,-1.691804946416429,1.1448302518323257,-0.8897447604799751,0.3736029537269734,0.6951916606919332,1.0
KCTD5,4.628292176325464,0.005335436636203318,0.016969795272158462,0.08150600329996946,0.1678172315623738,0.8667270659264079,0.9413333262548211,1.0
CUL9,1.098604103647888,0.016975259080161117,-0.0387775238536164,0.16299743071427197,-0.17134338601330443,0.863953767747881,0.9401987613634929,1.0
ISY1,8.314024412917796,0.01914768060549823,0.04861997470852842,0.08658048477978914,0.6060602789123029,0.5444747261953813,0.7887324194551968,1.0
ORC4,4.901323288826964,0.053051908737665535,0.1660485700290504,0.18252814057774258,1.6188237516675086,0.10548519017312014,0.37381930137241237,1.0
COCH,0.3385045065422645,-3.894727837679948e-05,-1.4197404151740107,0.1686205016694414,-0.6130170408024298,0.5398650721420525,0.7860660671854859,1.0
MRPL39,3.115554476174995,-0.008105920650593354,-0.0945798351990431,0.07600154747299476,-0.6150447570831926,0.5385251630858702,0.7857378414081976,1.0
PEX26,3.3257204255138966,0.01218577977278305,0.11297292995909719,0.07266238171226229,0.5965270391621351,0.5508231960125918,0.7905826856424076,1.0
TRPT1,5.297483445325305,-0.025386846849690822,-0.1009035797695344,0.4965264603781915,-0.984756091315606,0.32474389330740183,0.6480896463671117,1.0
ZNF32,6.405675834188539,-0.10667462829019447,-0.23470641785970905,0.08790455290130902,-2.2958636838531876,0.02168367677688227,0.1729762297546287,1.0
L3HYPDH,1.6197998028059448,0.038403985418446834,0.1536177162285748,0.2984470434817842,0.7735826616143608,0.43917762857824016,0.7443664639014567,1.0
TRIM26,6.098067445905143,-0.0024878998279251976,-0.02232887474195181,0.08883453263156701,-0.1987041858415652,0.8424941494909224,0.9291189016815309,1.0
HMG20A,3.5273373562043555,0.011277634302323068,0.04544433360260688,0.10066760810888553,0.3766962405387035,0.7063993570221707,0.8631434585049821,1.0
EFCAB13,0.2459613147203415,0.00011015388948957958,-1.4673620494909707,0.10343275566823767,-1.0673607933743468,0.28580894562419423,0.6125478442450275,1.0
